| hour |  stock   |       VWAP |
|   11 |   ADSW   |    24.8370 |
|   11 |   ADT    |     7.1668 |
|   11 |   ADTN   |    14.7413 |
|   11 |   ADUS   |    59.8836 |
|   11 |   ADVM   |     2.9789 |
|   11 |   ADX    |    13.5600 |
|   11 |   AEB    |    22.4000 |
|   11 |   AEE    |    67.7721 |
|   11 |   AEG    |     5.1931 |
|   11 |   AEGN   |    17.8003 |
|   11 |   AEH    |    25.6215 |
|   11 |   AEHR   |     1.1850 |
|   11 |   AEIS   |    50.4075 |
|   11 |   AEL    |    30.4065 |
|   11 |   AEM    |    42.3241 |
|   11 |   AEMD   |     1.3500 |
|   11 |   AEO    |    21.1700 |
|   11 |   AEP    |    77.2537 |
|   11 |   AER    |    47.9084 |
|   11 |   AERI   |    47.1451 |
|   11 |   AES    |    16.1558 |
|   11 |   AFG    |    94.7424 |
|   11 |   AFI    |    13.0500 |
|   11 |   AFIN   |    12.9475 |
|   11 |   AFK    |    21.2900 |
|   11 |   AFL    |    47.2334 |
|   11 |   AFMD   |     3.2023 |
|   11 |  AFSI-B  |     8.0400 |
|   11 |  AFSI-D  |     8.2758 |
|   11 |  AFSI-E  |     8.3701 |
|   11 |  AFSI-F  |     7.9800 |
|   11 |   AFST   |    14.8753 |
|   11 |    AG    |     5.8306 |
|   11 |   AGCO   |    63.3438 |
|   11 |   AGD    |     9.5250 |
|   11 |   AGEN   |     3.4114 |
|   11 |   AGFS   |     4.0700 |
|   11 |   AGG    |   106.8479 |
|   11 |   AGI    |     4.3577 |
|   11 |   AGIO   |    50.2827 |
|   11 |   AGLE   |     9.1098 |
|   11 |   AGM    |    71.2293 |
|   11 |   AGN    |   143.7760 |
|   11 |   AGNC   |    18.0035 |
|   11 |  AGNCB   |    25.2700 |
|   11 |  AGNCN   |    25.7400 |
|   11 |   AGO    |    40.2977 |
|   11 |   AGQ    |    27.7796 |
|   11 |   AGR    |    49.0800 |
|   11 |   AGRO   |     7.1977 |
|   11 |   AGRX   |     0.8444 |
|   11 |   AGS    |    24.5000 |
|   11 |   AGX    |    42.2804 |
|   11 |   AGYS   |    17.4049 |
|   11 |   AGZD   |    47.3900 |
|   11 |   AHL    |    41.8075 |
|   11 |  AHL-C   |    24.8877 |
|   11 |   AHPI   |     1.9900 |
|   11 |   AHT    |     4.8999 |
|   11 |  AHT-G   |    20.9200 |
|   11 |  AHT-I   |    21.3300 |
|   11 |    AI    |     8.6204 |
|   11 |   AIF    |    14.3922 |
|   11 |   AIG    |    42.4214 |
|   11 |   AIG+   |     7.0600 |
|   11 |   AIMC   |    29.4619 |
|   11 |   AIMT   |    22.2540 |
|   11 |   AIN    |    68.2271 |
|   11 |   AINC   |    61.2402 |
|   11 |   AINV   |    14.7524 |
|   11 |   AIR    |    36.8810 |
|   11 |   AIRG   |    10.8167 |
|   11 |   AIT    |    58.2590 |
|   11 |   AIV    |    49.5114 |
|   11 |   AIZ    |    95.4395 |
|   11 |   AJG    |    72.3462 |
|   11 |   AJRD   |    38.8467 |
|   11 |   AKAM   |    63.9458 |
|   11 |   AKAO   |     1.6886 |
|   11 |   AKBA   |     5.5483 |
|   11 |   AKCA   |    27.8103 |
|   11 |   AKER   |     1.1660 |
|   11 |   AKG    |     0.7411 |
|   11 |   AKR    |    28.3095 |
|   11 |   AKRX   |     4.0884 |
|   11 |   AKS    |     2.8856 |
|   11 |   AKTS   |     7.2643 |
|   11 |   AKTX   |     1.9950 |
|   11 |    AL    |    37.7515 |
|   11 |   ALB    |    79.1062 |
|   11 |   ALBO   |    23.3930 |
|   11 |   ALCO   |    30.4700 |
|   11 |   ALD    |    44.0800 |
|   11 |   ALDR   |    12.8181 |
|   11 |   ALDX   |     8.4500 |
|   11 |   ALE    |    75.3225 |
|   11 |   ALG    |    86.3412 |
|   11 |   ALGN   |   223.2728 |
|   11 |   ALGT   |   124.9179 |
|   11 |   ALK    |    64.4949 |
|   11 |   ALKS   |    32.2089 |
|   11 |   ALL    |    87.0029 |
|   11 |  ALL-A   |    25.5000 |
|   11 |   ALLE   |    85.1821 |
|   11 |   ALLK   |    39.3183 |
|   11 |   ALLO   |    29.4945 |
|   11 |   ALLY   |    26.4881 |
|   11 |   ALNY   |    78.6242 |
|   11 |   ALO    |     0.8075 |
|   11 |   ALRM   |    61.6178 |
|   11 |   ALRN   |     1.0599 |
|   11 |   ALSK   |     1.9450 |
|   11 |   ALSN   |    48.9279 |
|   11 |   ALT    |     2.9953 |
|   11 |   ALTM   |     8.0755 |
|   11 |   ALTR   |    30.9494 |
|   11 |   ALV    |    78.0284 |
|   11 |   ALXN   |   118.5479 |
|   11 |   ALYA   |     2.8300 |
|   11 |    AM    |    26.3489 |
|   11 |   AMAG   |    15.4023 |
|   11 |   AMAL   |    19.1517 |
|   11 |   AMAT   |    38.7988 |
|   11 |   AMBA   |    37.5323 |
|   11 |   AMBC   |    18.5391 |
|   11 |   AMC    |    14.0950 |
|   11 |   AMCN   |     0.5625 |
|   11 |   AMCX   |    61.6081 |
|   11 |   AMD    |    22.2678 |
|   11 |   AME    |    71.9197 |
|   11 |   AMED   |   129.1631 |
|   11 |   AMEH   |    19.1575 |
|   11 |   AMG    |   104.3618 |
|   11 |   AMGN   |   181.1822 |
|   11 |   AMGP   |    13.9278 |
|   11 |   AMH    |    22.1304 |
|   11 |  AMH-D   |    24.7227 |
|   11 |  AMH-E   |    23.8350 |
|   11 |   AMID   |     4.0725 |
|   11 |   AMJ    |    25.2032 |
|   11 |   AMJL   |    14.4000 |
|   11 |   AMKR   |     7.7992 |
|   11 |   AMLP   |     9.8913 |
|   11 |   AMMA   |     0.1735 |
|   11 |   AMN    |    64.0679 |
|   11 |   AMOT   |    41.5244 |
|   11 |   AMP    |   118.9394 |
|   11 |   AMPH   |    22.0823 |
|   11 |   AMR    |     0.9836 |
|   11 |   AMRC   |    14.9000 |
|   11 |   AMRK   |    13.0900 |
|   11 |   AMRN   |    17.0034 |
|   11 |   AMRS   |     2.9290 |
|   11 |   AMRX   |    12.0280 |
|   11 |   AMSC   |    12.8477 |
|   11 |   AMSF   |    59.0319 |
|   11 |  AMSWA   |    11.0500 |
|   11 |   AMT    |   170.2431 |
|   11 |   AMTB   |    14.1200 |
|   11 |  AMTBB   |    12.1000 |
|   11 |   AMTD   |    55.6268 |
|   11 |   AMWD   |    66.9379 |
|   11 |   AMX    |    15.6809 |
|   11 |   AMZA   |     5.8850 |
|   11 |   AMZN   |  1644.5452 |
|   11 |    AN    |    37.2851 |
|   11 |   ANAB   |    63.7322 |
|   11 |   ANAT   |   137.5440 |
|   11 |   ANDE   |    34.5710 |
|   11 |   ANDX   |    35.6945 |
|   11 |   ANET   |   206.8301 |
|   11 |   ANF    |    21.2336 |
|   11 |   ANGI   |    16.2030 |
|   11 |   ANGL   |    27.9100 |
|   11 |   ANGO   |    20.6683 |
|   11 |   ANH    |     4.4750 |
|   11 |   ANIK   |    37.3525 |
|   11 |   ANIP   |    53.5131 |
|   11 |   ANSS   |   160.2204 |
|   11 |   ANTM   |   300.6513 |
|   11 |   AOA    |    51.1200 |
|   11 |   AOBC   |    11.9823 |
|   11 |   AOD    |     8.0940 |
|   11 |   AOM    |    36.6900 |
|   11 |   AON    |   153.4016 |
|   11 |   AOR    |    42.9050 |
|   11 |   AOS    |    47.2636 |
|   11 |   AOSL   |    11.6100 |
|   11 |   APA    |    33.1066 |
|   11 |   APAM   |    22.6506 |
|   11 |   APC    |    47.0724 |
|   11 |   APD    |   163.3037 |
|   11 |   APDN   |     0.4770 |
|   11 |   APEI   |    29.2703 |
|   11 |   APH    |    86.9911 |
|   11 |   APHA   |     7.6868 |
|   11 |   APHB   |     0.2500 |
|   11 |   APLE   |    16.1853 |
|   11 |   APLS   |    13.1092 |
|   11 |   APM    |    12.3878 |
|   11 |   APO    |    27.6274 |
|   11 |   APOG   |    33.4010 |
|   11 |   APPF   |    60.1117 |
|   11 |   APPN   |    31.5823 |
|   11 |   APPS   |     2.2306 |
|   11 |   APRN   |     1.4753 |
|   11 |   APTO   |     1.9750 |
|   11 |   APTV   |    72.7765 |
|   11 |   APTX   |     5.3400 |
|   11 |   APU    |    30.1829 |
|   11 |   APY    |    34.0645 |
|   11 |   APYX   |     8.6792 |
|   11 |   AQB    |     2.1431 |
|   11 |   AQMS   |     2.1800 |
|   11 |   AQNA   |    26.0100 |
|   11 |   AQST   |     7.2050 |
|   11 |   AQUA   |    10.5721 |
|   11 |    AR    |    10.3336 |
|   11 |   ARA    |    11.9749 |
|   11 |   ARAV   |     3.7700 |
|   11 |   ARAY   |     4.3728 |
|   11 |   ARC    |     2.2200 |
|   11 |   ARCB   |    40.3116 |
|   11 |   ARCC   |    16.1923 |
|   11 |   ARCE   |    25.1859 |
|   11 |   ARCH   |    86.0974 |
|   11 |   ARCO   |     8.7918 |
|   11 |   ARCT   |     5.1700 |
|   11 |   ARD    |    11.7500 |
|   11 |   ARDX   |     2.0600 |
|   11 |   ARE    |   129.1984 |
|   11 |   ARES   |    20.7689 |
|   11 |   ARGO   |    65.0085 |
|   11 |   ARGT   |    27.4400 |
|   11 |   ARGX   |   101.8732 |
|   11 |   ARI    |    17.9881 |
|   11 |   ARKK   |    41.5300 |
|   11 |   ARKQ   |    32.0000 |
|   11 |   ARKW   |    47.7400 |
|   11 |   ARLO   |     6.9427 |
|   11 |   ARLP   |    19.5050 |
|   11 |   ARMK   |    32.4325 |
|   11 |   ARNA   |    44.1552 |
|   11 |   ARNC   |    18.6102 |
|   11 |   AROC   |     9.5400 |
|   11 |   AROW   |    30.9498 |
|   11 |   ARPO   |     4.0000 |
|   11 |   ARR    |    21.1850 |
|   11 |   ARRS   |    31.2896 |
|   11 |   ARRY   |    18.1908 |
|   11 |  ARTNA   |    34.7142 |
|   11 |   ARVN   |    17.3200 |
|   11 |   ARW    |    74.8748 |
|   11 |   ARWR   |    13.2894 |
|   11 |   ASA    |    10.0000 |
|   11 |   ASB    |    22.0799 |
|   11 |   ASC    |     5.6300 |
|   11 |   ASFI   |     4.2500 |
|   11 |   ASG    |     4.8650 |
|   11 |   ASGN   |    61.2006 |
|   11 |   ASH    |    76.6706 |
|   11 |   ASHR   |    23.7203 |
|   11 |   ASIX   |    30.8800 |
|   11 |   ASMB   |    21.4226 |
|   11 |   ASML   |   174.2110 |
|   11 |   ASNA   |     2.4500 |
|   11 |   ASND   |    70.1874 |
|   11 |   ASNS   |     2.7100 |
|   11 |   ASPS   |    22.7564 |
|   11 |   ASR    |   180.1771 |
|   11 |   ASRT   |     4.1975 |
|   11 |   ASTE   |    36.1630 |
|   11 |   ASUR   |     5.4382 |
|   11 |   ASX    |     3.8812 |
|   11 |   ASYS   |     4.8482 |
|   11 |    AT    |     2.4744 |
|   11 |   ATAX   |     6.4750 |
|   11 |   ATEC   |     1.5344 |
|   11 |   ATEN   |     6.5800 |
|   11 |   ATGE   |    48.7650 |
|   11 |   ATH    |    42.4111 |
|   11 |   ATHM   |    70.9958 |
|   11 |   ATHN   |   134.5567 |
|   11 |   ATHX   |     1.5867 |
|   11 |   ATI    |    26.6299 |
|   11 |   ATKR   |    22.1000 |
|   11 |   ATLO   |    25.3100 |
|   11 |   ATNI   |    73.2161 |
|   11 |   ATNM   |     0.5552 |
|   11 |   ATNX   |    11.2382 |
|   11 |   ATO    |    95.0935 |
|   11 |   ATR    |    98.2723 |
|   11 |   ATRA   |    34.8083 |
|   11 |   ATRC   |    29.8039 |
|   11 |   ATRI   |   776.9029 |
|   11 |   ATRO   |    30.7433 |
|   11 |   ATRS   |     2.9669 |
|   11 |   ATSG   |    23.6275 |
|   11 |   ATTO   |     3.8400 |
|   11 |   ATTU   |    24.3640 |
|   11 |   ATU    |    22.5328 |
|   11 |   ATUS   |    18.6549 |
|   11 |   ATVI   |    45.6362 |
|   11 |   ATXI   |     5.9900 |
|   11 |    AU    |    13.5759 |
|   11 |   AUDC   |    14.7324 |
|   11 |   AUMN   |     0.3369 |
|   11 |   AUO    |     3.9473 |
|   11 |   AUPH   |     6.3272 |
|   11 |   AUTL   |    27.6119 |
|   11 |   AUY    |     2.6895 |
|   11 |   AVA    |    41.3348 |
|   11 |   AVAL   |     6.7600 |
|   11 |   AVAV   |    74.8038 |
|   11 |   AVB    |   191.1236 |
|   11 |   AVCO   |     5.5117 |
|   11 |   AVD    |    17.1000 |
|   11 |   AVEO   |     1.7650 |
|   11 |   AVGO   |   268.4983 |
|   11 |   AVGR   |     0.3259 |
|   11 |   AVK    |    13.9000 |
|   11 |   AVLR   |    39.5543 |
|   11 |   AVNS   |    44.6699 |
|   11 |   AVNW   |    13.8000 |
|   11 |   AVP    |     1.9331 |
|   11 |   AVRO   |    12.9339 |
|   11 |   AVT    |    40.6640 |
|   11 |   AVX    |    17.4918 |
|   11 |   AVXL   |     1.8200 |
|   11 |   AVY    |   103.2640 |
|   11 |   AVYA   |    16.5391 |
|   11 |   AWF    |    11.2883 |
|   11 |   AWI    |    66.2218 |
|   11 |   AWK    |    93.3932 |
|   11 |   AWP    |     5.6925 |
|   11 |   AWR    |    65.4230 |
|   11 |   AWSM   |     2.6933 |
|   11 |    AX    |    30.4692 |
|   11 |   AXAS   |     1.2142 |
|   11 |   AXDX   |    18.4350 |
|   11 |   AXE    |    59.8179 |
|   11 |   AXGN   |    16.0569 |
|   11 |   AXJL   |    65.1200 |
|   11 |   AXL    |    14.4518 |
|   11 |   AXNX   |    14.2526 |
|   11 |   AXO    |    25.1371 |
|   11 |   AXON   |     1.0150 |
|   11 |   AXP    |   101.1467 |
|   11 |   AXS    |    55.2155 |
|   11 |   AXSM   |     8.0622 |
|   11 |   AXTA   |    26.0095 |
|   11 |   AXTI   |     3.9533 |
|   11 |    AY    |    18.3374 |
|   11 |   AYI    |   119.1123 |
|   11 |   AYR    |    20.5921 |
|   11 |   AYX    |    69.6671 |
|   11 |   AZN    |    35.9717 |
|   11 |   AZO    |   842.1474 |
|   11 |   AZPN   |    95.0635 |
|   11 |   AZRE   |    10.9400 |
|   11 |   AZRX   |     2.0600 |
|   11 |   AZUL   |    28.4169 |
|   11 |   AZZ    |    43.9250 |
|   11 |    BA    |   388.6243 |
|   11 |   BABA   |   165.3388 |
|   11 |   BABY   |    33.3389 |
|   11 |   BAC    |    29.2814 |
|   11 |  BAC-B   |    26.0900 |
|   11 |  BAC-C   |    26.3200 |
|   11 |  BAC-E   |    21.3500 |
|   11 |  BAC-Y   |    25.7700 |
|   11 |   BAH    |    48.1780 |
|   11 |   BAK    |    27.9020 |
|   11 |   BAM    |    41.9556 |
|   11 |   BAND   |    43.9950 |
|   11 |   BANF   |    53.6552 |
|   11 |   BANR   |    54.7684 |
|   11 |   BAP    |   236.8560 |
|   11 |  BATRA   |    26.9319 |
|   11 |  BATRK   |    26.7747 |
|   11 |   BAX    |    70.9972 |
|   11 |    BB    |     8.0418 |
|   11 |   BBBY   |    14.5898 |
|   11 |   BBCP   |     8.1440 |
|   11 |   BBD    |    11.3303 |
|   11 |   BBDC   |     9.8350 |
|   11 |   BBEU   |    22.5550 |
|   11 |   BBGI   |     4.7100 |
|   11 |   BBJP   |    22.3350 |
|   11 |   BBL    |    43.8102 |
|   11 |   BBN    |    21.6467 |
|   11 |   BBRE   |    79.9800 |
|   11 |   BBT    |    49.2470 |
|   11 |  BBT-E   |    25.1500 |
|   11 |  BBT-H   |    25.9444 |
|   11 |   BBVA   |     6.0258 |
|   11 |   BBX    |     6.1325 |
|   11 |   BBY    |    58.6990 |
|   11 |    BC    |    50.3673 |
|   11 |   BC-A   |    25.3300 |
|   11 |   BCBP   |    11.4801 |
|   11 |   BCC    |    26.6836 |
|   11 |   BCE    |    42.9301 |
|   11 |   BCEI   |    23.2353 |
|   11 |   BCLI   |     3.6787 |
|   11 |   BCML   |    21.8600 |
|   11 |   BCO    |    71.8155 |
|   11 |   BCOR   |    28.9021 |
|   11 |   BCPC   |    82.0617 |
|   11 |   BCRX   |     8.6181 |
|   11 |   BCS    |     8.4523 |
|   11 |   BCSF   |    19.7905 |
|   11 |   BCX    |     7.9106 |
|   11 |   BDC    |    52.6535 |
|   11 |   BDCL   |    13.4867 |
|   11 |   BDGE   |    30.8032 |
|   11 |   BDJ    |     8.3350 |
|   11 |   BDN    |    15.2350 |
|   11 |   BDSI   |     4.4990 |
|   11 |   BDX    |   243.1652 |
|   11 |   BDXA   |    60.8875 |
|   11 |    BE    |     9.3001 |
|   11 |   BEAT   |    69.2578 |
|   11 |   BECN   |    36.5033 |
|   11 |   BEDU   |    10.2100 |
|   11 |   BEL    |    24.8898 |
|   11 |  BELFB   |    22.5300 |
|   11 |   BEN    |    29.3416 |
|   11 |   BEP    |    29.1225 |
|   11 |   BERY   |    50.5107 |
|   11 |   BF.A   |    46.6294 |
|   11 |   BF.B   |    46.1498 |
|   11 |   BFAM   |   114.0145 |
|   11 |   BFIN   |    15.1646 |
|   11 |   BFR    |    13.3667 |
|   11 |   BFS    |    53.5100 |
|   11 |   BFST   |    23.1400 |
|   11 |    BG    |    54.1888 |
|   11 |   BGCP   |     6.1255 |
|   11 |   BGG    |    12.4250 |
|   11 |   BGH    |    17.1733 |
|   11 |   BGNE   |   122.3324 |
|   11 |   BGS    |    26.5082 |
|   11 |   BGSF   |    24.0133 |
|   11 |   BGX    |    14.8700 |
|   11 |   BGY    |     5.3683 |
|   11 |    BH    |   131.5384 |
|   11 |   BHB    |    23.6700 |
|   11 |   BHC    |    23.8834 |
|   11 |   BHE    |    24.6400 |
|   11 |   BHF    |    36.8467 |
|   11 |  BHFAL   |    24.7712 |
|   11 |   BHGE   |    23.8136 |
|   11 |   BHLB   |    27.8840 |
|   11 |   BHP    |    49.9494 |
|   11 |   BHR    |    10.9165 |
|   11 |  BHR-B   |    18.0050 |
|   11 |   BHVN   |    38.5140 |
|   11 |   BIB    |    50.8260 |
|   11 |   BICK   |    27.1914 |
|   11 |   BID    |    38.9126 |
|   11 |   BIDU   |   166.4224 |
|   11 |   BIG    |    31.2915 |
|   11 |   BIIB   |   322.7182 |
|   11 |   BILI   |    17.9584 |
|   11 |   BIO    |   242.5058 |
|   11 |   BIOC   |     1.8138 |
|   11 |   BIOL   |     1.6721 |
|   11 |   BIOS   |     3.5623 |
|   11 |   BIT    |    16.3200 |
|   11 |   BITA   |    18.7825 |
|   11 |   BIV    |    81.9275 |
|   11 |   BIZD   |    15.8000 |
|   11 |    BJ    |    26.4975 |
|   11 |   BJRI   |    52.2632 |
|   11 |    BK    |    52.4367 |
|   11 |   BK-C   |    24.3000 |
|   11 |   BKCC   |     6.1220 |
|   11 |   BKD    |     8.0321 |
|   11 |   BKE    |    17.3029 |
|   11 |   BKEP   |     2.2413 |
|   11 |  BKEPP   |     5.7160 |
|   11 |   BKF    |    40.7800 |
|   11 |   BKH    |    66.2915 |
|   11 |   BKI    |    48.5700 |
|   11 |   BKLN   |    22.4411 |
|   11 |   BKNG   |  1812.4583 |
|   11 |   BKS    |     5.8409 |
|   11 |   BKT    |     5.8200 |
|   11 |   BKU    |    34.1560 |
|   11 |   BKYI   |     1.3695 |
|   11 |    BL    |    44.7468 |
|   11 |   BLBD   |    19.5500 |
|   11 |   BLCN   |    21.3200 |
|   11 |   BLD    |    48.6427 |
|   11 |   BLDP   |     3.5323 |
|   11 |   BLDR   |    12.8032 |
|   11 |   BLE    |    14.0000 |
|   11 |   BLFS   |    13.0987 |
|   11 |   BLIN   |     0.2573 |
|   11 |   BLK    |   406.8821 |
|   11 |   BLKB   |    69.4313 |
|   11 |   BLL    |    51.6576 |
|   11 |   BLMN   |    19.1065 |
|   11 |   BLMT   |    33.1100 |
|   11 |   BLNK   |     2.1983 |
|   11 |   BLPH   |     0.6757 |
|   11 |   BLRX   |     0.6300 |
|   11 |   BLUE   |   126.9168 |
|   11 |   BLV    |    88.0900 |
|   11 |   BLX    |    18.6400 |
|   11 |   BMA    |    56.8602 |
|   11 |   BMCH   |    16.6921 |
|   11 |   BMI    |    51.7084 |
|   11 |   BMO    |    73.7953 |
|   11 |   BMRC   |    43.6175 |
|   11 |   BMRN   |    94.2556 |
|   11 |   BMS    |    48.1992 |
|   11 |   BMY    |    48.6461 |
|   11 |   BNCL   |    15.5225 |
|   11 |   BND    |    79.5491 |
|   11 |   BNDW   |    75.3000 |
|   11 |   BNDX   |    54.6870 |
|   11 |   BNFT   |    54.3500 |
|   11 |   BNS    |    56.4750 |
|   11 |   BNSO   |     2.4000 |
|   11 |   BOCH   |    10.9839 |
|   11 |   BOE    |    10.2120 |
|   11 |   BOH    |    77.9850 |
|   11 |   BOKF   |    85.4327 |
|   11 |   BOLD   |    22.9362 |
|   11 |   BOND   |   103.4700 |
|   11 |   BOOM   |    34.6798 |
|   11 |   BOOT   |    23.2312 |
|   11 |   BOUT   |    18.9000 |
|   11 |   BOX    |    19.8922 |
|   11 |   BOXL   |     2.5600 |
|   11 |    BP    |    40.4336 |
|   11 |   BPI    |     7.8527 |
|   11 |   BPL    |    30.1990 |
|   11 |   BPMC   |    69.5168 |
|   11 |   BPMP   |    16.1798 |
|   11 |   BPMX   |     0.1015 |
|   11 |   BPOP   |    55.3363 |
|   11 |  BPOPN   |    25.7100 |
|   11 |   BPR    |    17.8867 |
|   11 |  BPRAP   |    23.1242 |
|   11 |   BPRN   |    29.7700 |
|   11 |   BPT    |    23.7150 |
|   11 |   BPTH   |     2.0400 |
|   11 |   BPY    |    17.7750 |
|   11 |    BR    |    99.6503 |
|   11 |   BRC    |    43.7330 |
|   11 |   BREW   |    16.2592 |
|   11 |   BRFS   |     6.3673 |
|   11 |   BRG    |    10.4000 |
|   11 |  BRG-A   |    25.3600 |
|   11 |  BRK.B   |   204.8522 |
|   11 |   BRKL   |    14.8338 |
|   11 |   BRKR   |    34.5967 |
|   11 |   BRKS   |    30.1916 |
|   11 |   BRO    |    26.6628 |
|   11 |   BRS    |     3.6485 |
|   11 |   BRSS   |    29.0988 |
|   11 |   BRX    |    17.0334 |
|   11 |   BRY    |    11.5821 |
|   11 |   BRZU   |    36.6120 |
|   11 |   BSAC   |    31.8450 |
|   11 |   BSBR   |    12.5140 |
|   11 |   BSCO   |    20.2462 |
|   11 |   BSCP   |    19.9850 |
|   11 |   BSCS   |    20.1100 |
|   11 |   BSET   |    19.1538 |
|   11 |   BSGM   |     4.3300 |
|   11 |   BSIG   |    12.4121 |
|   11 |   BSMX   |     7.3995 |
|   11 |   BSRR   |    26.9820 |
|   11 |   BST    |    30.0680 |
|   11 |   BSTC   |    64.5926 |
|   11 |   BSTI   |     4.6808 |
|   11 |   BSV    |    78.7762 |
|   11 |   BSVN   |    15.2525 |
|   11 |   BSX    |    37.1992 |
|   11 |    BT    |    15.3532 |
|   11 |   BTAI   |     5.5600 |
|   11 |   BTE    |     1.6630 |
|   11 |   BTG    |     3.0238 |
|   11 |   BTI    |    34.2923 |
|   11 |   BTT    |    21.7000 |
|   11 |   BTU    |    35.6976 |
|   11 |   BTX    |     1.4815 |
|   11 |   BTZ    |    11.7550 |
|   11 |   BUD    |    74.5049 |
|   11 |   BUI    |    20.4000 |
|   11 |   BURL   |   169.3073 |
|   11 |   BUSE   |    25.8572 |
|   11 |    BV    |    14.5300 |
|   11 |   BVN    |    15.5150 |
|   11 |    BW    |     0.4911 |
|   11 |   BWA    |    40.1723 |
|   11 |   BWB    |    11.2400 |
|   11 |   BWFG   |    28.8112 |
|   11 |   BWXT   |    45.7546 |
|   11 |    BX    |    32.8104 |
|   11 |   BXC    |    27.3245 |
|   11 |   BXG    |    12.8900 |
|   11 |   BXMT   |    34.1733 |
|   11 |   BXMX   |    12.8560 |
|   11 |   BXP    |   129.7048 |
|   11 |   BXS    |    29.0879 |
|   11 |    BY    |    18.6900 |
|   11 |   BYD    |    26.3889 |
|   11 |   BZH    |    11.5372 |
|   11 |   BZUN   |    34.4928 |
|   11 |    C     |    63.3075 |
|   11 |   C-J    |    26.7488 |
|   11 |   C-K    |    26.7300 |
|   11 |   C-N    |    26.2767 |
|   11 |   C-S    |    26.1900 |
|   11 |   CAAP   |     7.0060 |
|   11 |   CABO   |   865.8941 |
|   11 |   CAC    |    40.0359 |
|   11 |   CACC   |   406.9204 |
|   11 |   CACG   |    28.7150 |
|   11 |   CACI   |   157.3926 |
|   11 |   CADE   |    19.0224 |
|   11 |   CAE    |    21.2800 |
|   11 |   CAG    |    21.5018 |
|   11 |   CAH    |    48.8869 |
|   11 |   CAI    |    24.5037 |
|   11 |   CAJ    |    28.8000 |
|   11 |   CAKE   |    45.3105 |
|   11 |   CAL    |    29.5558 |
|   11 |   CALA   |     4.2350 |
|   11 |   CALM   |    42.6475 |
|   11 |   CALX   |    10.6508 |
|   11 |   CAMP   |    14.1000 |
