| hour |  stock   |       VWAP |
|    9 |   AEM    |    42.4429 |
|    9 |   AEMD   |     1.3300 |
|    9 |   AEO    |    20.9812 |
|    9 |   AEP    |    76.9895 |
|    9 |   AER    |    47.4729 |
|    9 |   AERI   |    46.4221 |
|    9 |   AES    |    16.0888 |
|    9 |   AFG    |    94.0783 |
|    9 |   AFI    |    13.0200 |
|    9 |   AFIN   |    12.8793 |
|    9 |   AFL    |    47.1386 |
|    9 |  AFSI-B  |     7.7880 |
|    9 |  AFSI-F  |     7.5310 |
|    9 |   AFSS   |    14.0038 |
|    9 |    AG    |     5.7253 |
|    9 |   AGCO   |    63.3269 |
|    9 |   AGE    |     4.0500 |
|    9 |   AGEN   |     3.3380 |
|    9 |   AGFS   |     3.9600 |
|    9 |   AGG    |   106.8573 |
|    9 |   AGI    |     4.3462 |
|    9 |   AGIO   |    50.5935 |
|    9 |   AGLE   |     8.6538 |
|    9 |   AGM    |    71.5764 |
|    9 |   AGN    |   142.6124 |
|    9 |   AGNC   |    17.9834 |
|    9 |   AGR    |    48.7346 |
|    9 |   AGS    |    24.5777 |
|    9 |   AGX    |    42.3800 |
|    9 |   AGYS   |    17.7735 |
|    9 |   AGZD   |    47.4900 |
|    9 |   AHC    |     3.9200 |
|    9 |   AHPI   |     1.9800 |
|    9 |   AHT    |     4.8011 |
|    9 |  AHT-I   |    21.1600 |
|    9 |    AI    |     8.5700 |
|    9 |   AIG    |    42.3114 |
|    9 |   AIG+   |     6.9000 |
|    9 |   AIMC   |    29.3370 |
|    9 |   AIMT   |    21.9328 |
|    9 |   AIN    |    68.0062 |
|    9 |   AINC   |    65.3463 |
|    9 |   AINV   |    14.7391 |
|    9 |   AIPT   |     1.0100 |
|    9 |   AIR    |    36.4931 |
|    9 |   AIT    |    58.3199 |
|    9 |   AIV    |    49.2270 |
|    9 |   AIZ    |    95.0716 |
|    9 |   AJG    |    72.0361 |
|    9 |   AJRD   |    38.6735 |
|    9 |   AKAM   |    64.2716 |
|    9 |   AKAO   |     1.6861 |
|    9 |   AKBA   |     5.4422 |
|    9 |   AKG    |     0.7500 |
|    9 |   AKR    |    27.9480 |
|    9 |   AKRX   |     4.1515 |
|    9 |   AKS    |     2.7056 |
|    9 |   AKTS   |     7.2917 |
|    9 |    AL    |    37.3496 |
|    9 |   ALB    |    79.0146 |
|    9 |   ALDR   |    12.2224 |
|    9 |   ALDX   |     8.5300 |
|    9 |   ALE    |    74.8183 |
|    9 |   ALG    |    87.2364 |
|    9 |   ALGN   |   216.2229 |
|    9 |   ALGT   |   125.2118 |
|    9 |   ALK    |    64.2644 |
|    9 |   ALKS   |    32.5439 |
|    9 |   ALL    |    86.6706 |
|    9 |   ALLE   |    84.8942 |
|    9 |   ALLK   |    39.6971 |
|    9 |   ALLO   |    30.4297 |
|    9 |   ALLT   |     6.7700 |
|    9 |   ALLY   |    26.4837 |
|    9 |   ALNA   |     7.5206 |
|    9 |   ALNY   |    78.3727 |
|    9 |   ALOT   |    19.9800 |
|    9 |   ALQA   |     2.4900 |
|    9 |   ALRM   |    62.5365 |
|    9 |   ALSN   |    48.7149 |
|    9 |   ALT    |     2.9717 |
|    9 |   ALTM   |     8.4017 |
|    9 |   ALTR   |    30.8082 |
|    9 |   ALV    |    76.5734 |
|    9 |   ALX    |   329.8800 |
|    9 |   ALXN   |   119.2102 |
|    9 |    AM    |    25.9129 |
|    9 |   AMAG   |    15.4002 |
|    9 |   AMAL   |    18.8019 |
|    9 |   AMAT   |    38.8143 |
|    9 |   AMBA   |    37.6251 |
|    9 |   AMBC   |    18.5463 |
|    9 |   AMC    |    14.1744 |
|    9 |   AMCN   |     0.5494 |
|    9 |   AMCX   |    61.6037 |
|    9 |   AMD    |    21.9467 |
|    9 |   AME    |    71.8203 |
|    9 |   AMED   |   128.2566 |
|    9 |   AMG    |   105.2292 |
|    9 |   AMGN   |   186.6224 |
|    9 |   AMGP   |    13.6769 |
|    9 |   AMH    |    22.0639 |
|    9 |   AMJ    |    25.0456 |
|    9 |   AMKR   |     7.8906 |
|    9 |   AMLP   |     9.8629 |
|    9 |   AMN    |    64.3215 |
|    9 |   AMNB   |    32.8383 |
|    9 |   AMOT   |    41.4678 |
|    9 |   AMP    |   118.9005 |
|    9 |   AMPH   |    21.9700 |
|    9 |   AMR    |     1.0084 |
|    9 |   AMRC   |    14.8900 |
|    9 |   AMRN   |    16.7368 |
|    9 |   AMRS   |     2.7645 |
|    9 |   AMRX   |    12.1262 |
|    9 |   AMSC   |    12.7436 |
|    9 |   AMSF   |    59.0572 |
|    9 |  AMSWA   |    11.1000 |
|    9 |   AMT    |   170.0864 |
|    9 |   AMTB   |    13.6864 |
|    9 |   AMTD   |    55.1862 |
|    9 |   AMWD   |    66.6905 |
|    9 |   AMX    |    15.7796 |
|    9 |   AMZA   |     5.8390 |
|    9 |   AMZN   |  1634.6789 |
|    9 |    AN    |    36.9380 |
|    9 |   ANAB   |    61.9651 |
|    9 |   ANAT   |   137.4540 |
|    9 |   ANCX   |    24.1500 |
|    9 |   ANDE   |    34.2196 |
|    9 |   ANDX   |    35.7728 |
|    9 |   ANET   |   208.0066 |
|    9 |   ANF    |    21.4080 |
|    9 |   ANFI   |     0.8800 |
|    9 |   ANGI   |    16.0500 |
|    9 |   ANGL   |    27.9050 |
|    9 |   ANGO   |    20.7592 |
|    9 |   ANH    |     4.4550 |
|    9 |   ANIK   |    37.3351 |
|    9 |   ANIX   |     5.2800 |
|    9 |   ANSS   |   160.4014 |
|    9 |   ANTM   |   298.6326 |
|    9 |   ANY    |     2.6950 |
|    9 |   AOBC   |    11.8400 |
|    9 |   AON    |   152.7587 |
|    9 |   AOR    |    42.8500 |
|    9 |   AOS    |    46.9783 |
|    9 |   AOSL   |    11.7523 |
|    9 |    AP    |     3.6975 |
|    9 |   APA    |    33.1373 |
|    9 |   APAM   |    22.4021 |
|    9 |   APC    |    46.9715 |
|    9 |   APD    |   164.0449 |
|    9 |   APDN   |     0.4601 |
|    9 |   APEI   |    29.6490 |
|    9 |   APEN   |     3.5400 |
|    9 |   APH    |    86.4184 |
|    9 |   APHA   |     7.3520 |
|    9 |   APLE   |    16.0030 |
|    9 |   APLS   |    13.1155 |
|    9 |   APM    |    13.8600 |
|    9 |   APO    |    27.6685 |
|    9 |   APOG   |    33.5566 |
|    9 |   APOP   |     2.3300 |
|    9 |   APPF   |    60.0140 |
|    9 |   APPN   |    31.5837 |
|    9 |   APRN   |     1.4813 |
|    9 |   APTV   |    72.2474 |
|    9 |   APTX   |     5.3500 |
|    9 |   APU    |    30.0200 |
|    9 |   APY    |    33.7024 |
|    9 |   APYX   |     8.8149 |
|    9 |    AQ    |     8.7008 |
|    9 |   AQB    |     2.2000 |
|    9 |   AQMS   |     2.1982 |
|    9 |   AQST   |     7.3574 |
|    9 |   AQUA   |    10.2447 |
|    9 |    AR    |    10.3225 |
|    9 |   ARAV   |     3.6600 |
|    9 |   ARAY   |     4.4300 |
|    9 |   ARC    |     2.2200 |
|    9 |   ARCB   |    39.9736 |
|    9 |   ARCC   |    16.0871 |
|    9 |   ARCH   |    85.5522 |
|    9 |   ARCI   |     0.4570 |
|    9 |   ARCO   |     8.7726 |
|    9 |   ARCT   |     5.1600 |
|    9 |   ARD    |    11.8200 |
|    9 |   ARDX   |     2.1038 |
|    9 |   ARE    |   128.2879 |
|    9 |   ARES   |    20.7244 |
|    9 |   AREX   |     0.9894 |
|    9 |   ARGO   |    64.0600 |
|    9 |   ARGX   |   103.3216 |
|    9 |   ARI    |    17.9036 |
|    9 |   ARKK   |    41.5433 |
|    9 |   ARKW   |    48.0600 |
|    9 |   ARLO   |     7.0061 |
|    9 |   ARMK   |    32.2896 |
|    9 |   ARNA   |    44.3332 |
|    9 |   ARNC   |    18.4331 |
|    9 |   AROC   |     9.5255 |
|    9 |   AROW   |    31.3243 |
|    9 |   ARQL   |     3.3850 |
|    9 |   ARR    |    21.0345 |
|    9 |   ARRS   |    31.2914 |
|    9 |   ARRY   |    18.0169 |
|    9 |  ARTNA   |    34.7025 |
|    9 |   ARTX   |     3.4900 |
|    9 |   ARVN   |    17.0821 |
|    9 |   ARW    |    74.7110 |
|    9 |   ARWR   |    13.3891 |
|    9 |   ASA    |     9.9300 |
|    9 |   ASB    |    22.0901 |
|    9 |   ASGN   |    60.9580 |
|    9 |   ASH    |    76.3652 |
|    9 |   ASHR   |    23.7430 |
|    9 |   ASIX   |    30.3589 |
|    9 |   ASLN   |     3.7000 |
|    9 |   ASMB   |    21.2960 |
|    9 |   ASML   |   175.4748 |
|    9 |   ASNA   |     2.3920 |
|    9 |   ASND   |    71.5766 |
|    9 |   ASPS   |    22.7622 |
|    9 |   ASR    |   180.3289 |
|    9 |   ASRT   |     4.2097 |
|    9 |   ASRV   |     4.1500 |
|    9 |   AST    |     1.0400 |
|    9 |   ASTC   |     5.0300 |
|    9 |   ASTE   |    36.7162 |
|    9 |   ASUR   |     5.5392 |
|    9 |   ASV    |     3.1346 |
|    9 |   ASX    |     3.8950 |
|    9 |   ATEC   |     1.5730 |
|    9 |   ATEN   |     6.5431 |
|    9 |   ATGE   |    48.6488 |
|    9 |   ATH    |    42.1832 |
|    9 |   ATHM   |    72.3610 |
|    9 |   ATHN   |   134.3712 |
|    9 |   ATHX   |     1.5750 |
|    9 |   ATI    |    26.4928 |
|    9 |  ATISW   |     0.0802 |
|    9 |   ATKR   |    22.1300 |
|    9 |   ATLO   |    25.3371 |
|    9 |   ATNI   |    73.2156 |
|    9 |   ATNX   |    11.3383 |
|    9 |   ATO    |    94.7600 |
|    9 |   ATR    |    98.0320 |
|    9 |   ATRA   |    34.6156 |
|    9 |   ATRC   |    29.5341 |
|    9 |   ATRO   |    30.7258 |
|    9 |   ATSG   |    23.5969 |
|    9 |   ATTU   |    24.3324 |
|    9 |   ATU    |    22.4397 |
|    9 |   ATUS   |    18.6173 |
|    9 |   ATVI   |    46.1532 |
|    9 |    AU    |    13.6935 |
|    9 |   AUBN   |    33.0400 |
|    9 |   AUDC   |    14.3663 |
|    9 |   AUO    |     4.0000 |
|    9 |   AUPH   |     6.3335 |
|    9 |   AUTL   |    27.8250 |
|    9 |   AUTO   |     3.0953 |
|    9 |   AUY    |     2.7134 |
|    9 |   AVA    |    41.2299 |
|    9 |   AVAL   |     6.8100 |
|    9 |   AVAV   |    75.5942 |
|    9 |   AVB    |   190.0036 |
|    9 |   AVCO   |     5.7712 |
|    9 |   AVEO   |     1.7479 |
|    9 |   AVGO   |   270.6449 |
|    9 |   AVGR   |     0.3228 |
|    9 |   AVID   |     4.5748 |
|    9 |   AVLR   |    38.5378 |
|    9 |   AVNS   |    44.9247 |
|    9 |   AVP    |     1.9448 |
|    9 |   AVRO   |    12.7800 |
|    9 |   AVT    |    40.3756 |
|    9 |   AVX    |    17.4932 |
|    9 |   AVY    |   100.8720 |
|    9 |   AVYA   |    16.4919 |
|    9 |   AWI    |    66.4633 |
|    9 |   AWK    |    93.2731 |
|    9 |   AWP    |     5.6550 |
|    9 |   AWR    |    65.3350 |
|    9 |   AWSM   |     2.8190 |
|    9 |    AX    |    28.5807 |
|    9 |   AXAS   |     1.2000 |
|    9 |   AXDX   |    17.9939 |
|    9 |   AXE    |    60.7889 |
|    9 |   AXGN   |    16.4170 |
|    9 |   AXL    |    14.2827 |
|    9 |   AXNX   |    14.5406 |
|    9 |   AXON   |     1.0200 |
|    9 |   AXP    |   101.1503 |
|    9 |   AXS    |    54.7920 |
|    9 |   AXSM   |     8.2229 |
|    9 |   AXTA   |    26.1004 |
|    9 |   AXTI   |     3.9900 |
|    9 |    AY    |    18.3004 |
|    9 |   AYI    |   119.2736 |
|    9 |   AYR    |    20.3900 |
|    9 |   AYTU   |     1.1413 |
|    9 |   AYX    |    70.3879 |
|    9 |   AZN    |    36.1155 |
|    9 |   AZO    |   835.1361 |
|    9 |   AZPN   |    95.1240 |
|    9 |   AZUL   |    28.4989 |
|    9 |    B     |    57.9299 |
|    9 |    BA    |   385.2083 |
|    9 |   BAB    |    29.5000 |
|    9 |   BABA   |   162.0036 |
|    9 |   BABY   |    33.1276 |
|    9 |   BAC    |    29.3154 |
|    9 |  BAC-L   |  1290.2731 |
|    9 |   BAF    |    13.3500 |
|    9 |   BAH    |    48.0855 |
|    9 |   BAK    |    28.2013 |
|    9 |   BAM    |    42.1409 |
|    9 |   BANC   |    14.9731 |
|    9 |   BAND   |    44.3531 |
|    9 |   BANF   |    53.7338 |
|    9 |   BANR   |    54.8819 |
|    9 |   BAP    |   239.8087 |
|    9 |   BAS    |     4.6808 |
|    9 |  BATRA   |    26.7672 |
|    9 |  BATRK   |    26.5388 |
|    9 |   BAX    |    70.6849 |
|    9 |    BB    |     7.9776 |
|    9 |   BBBY   |    14.5204 |
|    9 |   BBCP   |     8.4500 |
|    9 |   BBD    |    11.4950 |
|    9 |   BBDC   |     9.7900 |
|    9 |   BBDO   |    10.3700 |
|    9 |   BBEU   |    22.5550 |
|    9 |   BBGI   |     4.6433 |
|    9 |   BBH    |   124.6000 |
|    9 |   BBJP   |    22.2950 |
|    9 |   BBL    |    43.9696 |
|    9 |   BBN    |    21.8000 |
|    9 |   BBSI   |    62.6200 |
|    9 |   BBT    |    49.1979 |
|    9 |   BBVA   |     6.0150 |
|    9 |   BBW    |     4.9400 |
|    9 |   BBX    |     6.0800 |
|    9 |   BBY    |    58.9202 |
|    9 |    BC    |    49.1284 |
|    9 |   BCBP   |    11.2378 |
|    9 |   BCC    |    26.2474 |
|    9 |   BCE    |    42.8480 |
|    9 |   BCEI   |    23.4964 |
|    9 |   BCML   |    22.0414 |
|    9 |   BCO    |    71.5600 |
|    9 |   BCOR   |    29.0803 |
|    9 |   BCPC   |    81.6487 |
|    9 |   BCRX   |     8.7681 |
|    9 |   BCS    |     8.4550 |
|    9 |   BCSF   |    19.6233 |
|    9 |   BCX    |     7.8817 |
|    9 |   BDC    |    52.3075 |
|    9 |   BDGE   |    30.8727 |
|    9 |   BDN    |    15.2087 |
|    9 |   BDSI   |     4.5274 |
|    9 |   BDX    |   242.8904 |
|    9 |   BDXA   |    61.0900 |
|    9 |    BE    |     9.5713 |
|    9 |   BEAT   |    68.8741 |
|    9 |   BECN   |    36.4248 |
|    9 |   BEDU   |    10.2320 |
|    9 |   BEL    |    24.8973 |
|    9 |  BELFB   |    22.9383 |
|    9 |   BEN    |    29.8509 |
|    9 |   BEP    |    29.0925 |
|    9 |   BERY   |    50.7619 |
|    9 |   BF.A   |    46.5560 |
|    9 |   BF.B   |    46.0982 |
|    9 |   BFAM   |   114.9820 |
|    9 |   BFIN   |    15.1359 |
|    9 |   BFIT   |    18.8700 |
|    9 |   BFR    |    13.4128 |
|    9 |   BFS    |    53.1367 |
|    9 |   BFST   |    22.9535 |
|    9 |    BG    |    53.8094 |
|    9 |   BGB    |    14.1100 |
|    9 |   BGCP   |     6.1256 |
|    9 |   BGFV   |     3.3974 |
|    9 |   BGG    |    12.3823 |
|    9 |   BGNE   |   122.8638 |
|    9 |   BGS    |    27.0848 |
|    9 |   BGSF   |    23.7567 |
|    9 |   BGX    |    14.8800 |
|    9 |    BH    |   130.4903 |
|    9 |   BHBK   |    23.4950 |
|    9 |   BHC    |    24.4596 |
|    9 |   BHF    |    36.5718 |
|    9 |  BHFAL   |    24.8700 |
|    9 |   BHGE   |    23.4053 |
|    9 |   BHLB   |    27.7844 |
|    9 |   BHP    |    49.9980 |
|    9 |   BHR    |    10.6300 |
|    9 |   BHVN   |    36.3370 |
|    9 |   BIB    |    51.5124 |
|    9 |   BID    |    39.1908 |
|    9 |   BIDU   |   166.0255 |
|    9 |   BIF    |    10.5500 |
|    9 |   BIG    |    31.9182 |
|    9 |   BIIB   |   327.8232 |
|    9 |   BILI   |    18.0491 |
|    9 |   BIO    |   239.2055 |
|    9 |   BIOC   |     1.8371 |
|    9 |   BIOS   |     3.5614 |
|    9 |   BIP    |    38.5437 |
|    9 |   BIS    |    18.4900 |
|    9 |   BITA   |    19.1714 |
|    9 |   BIV    |    81.9083 |
|    9 |    BJ    |    26.4859 |
|    9 |   BJRI   |    52.9404 |
|    9 |    BK    |    52.2162 |
|    9 |   BKD    |     8.0418 |
|    9 |   BKE    |    17.4867 |
|    9 |   BKEP   |     2.1340 |
|    9 |  BKEPP   |     5.7375 |
|    9 |   BKH    |    65.5969 |
|    9 |   BKI    |    48.2161 |
|    9 |   BKLN   |    22.4450 |
|    9 |   BKNG   |  1825.0956 |
|    9 |   BKS    |     5.8018 |
|    9 |   BKU    |    34.0079 |
|    9 |   BKYI   |     1.3900 |
|    9 |    BL    |    44.6369 |
|    9 |   BLBD   |    19.5800 |
|    9 |   BLCM   |     3.1251 |
|    9 |   BLD    |    49.5855 |
|    9 |   BLDP   |     3.5925 |
|    9 |   BLDR   |    12.7682 |
|    9 |   BLHY   |    23.6500 |
|    9 |   BLIN   |     0.2500 |
|    9 |   BLK    |   405.2975 |
|    9 |   BLKB   |    69.0310 |
|    9 |   BLL    |    51.6199 |
|    9 |   BLMN   |    19.0620 |
|    9 |   BLMT   |    33.2350 |
|    9 |   BLNK   |     2.1379 |
|    9 |   BLPH   |     0.6824 |
|    9 |   BLRX   |     0.6469 |
|    9 |   BLUE   |   125.1987 |
|    9 |   BMA    |    57.0539 |
|    9 |   BMCH   |    16.6199 |
|    9 |   BME    |    39.3525 |
|    9 |   BMI    |    51.9373 |
|    9 |   BMO    |    73.4700 |
|    9 |   BMRC   |    43.2031 |
|    9 |   BMRN   |    94.0733 |
|    9 |   BMS    |    48.2024 |
|    9 |   BMTC   |    37.4600 |
|    9 |   BMY    |    48.5900 |
|    9 |   BNCL   |    15.6700 |
|    9 |   BND    |    79.5618 |
|    9 |   BNDX   |    54.6967 |
|    9 |   BNED   |     5.7300 |
|    9 |   BNFT   |    53.9913 |
|    9 |   BNO    |    17.4900 |
|    9 |   BNS    |    56.4204 |
|    9 |   BOCH   |    10.6000 |
|    9 |   BOE    |    10.2000 |
|    9 |   BOH    |    77.7544 |
|    9 |   BOIL   |    24.9700 |
|    9 |   BOKF   |    85.3519 |
|    9 |   BOLD   |    22.9178 |
|    9 |   BOND   |   103.5500 |
|    9 |   BOOM   |    35.0133 |
|    9 |   BOOT   |    22.9591 |
|    9 |   BOTZ   |    18.1000 |
|    9 |   BOX    |    19.7540 |
|    9 |   BOXL   |     2.6275 |
|    9 |    BP    |    40.3913 |
|    9 |   BPFH   |    11.7272 |
|    9 |   BPI    |     7.9911 |
|    9 |   BPL    |    30.4099 |
|    9 |   BPMC   |    69.6154 |
|    9 |   BPMP   |    16.0876 |
|    9 |   BPMX   |     0.1032 |
|    9 |   BPOP   |    54.9028 |
|    9 |   BPR    |    17.8262 |
|    9 |  BPRAP   |    22.9500 |
|    9 |   BPRN   |    29.8614 |
|    9 |   BPT    |    24.0340 |
|    9 |   BPTH   |     1.9502 |
|    9 |   BPY    |    17.7122 |
|    9 |    BR    |   100.0509 |
|    9 |   BRC    |    43.7850 |
|    9 |   BREW   |    16.1200 |
|    9 |   BRF    |    22.5200 |
|    9 |   BRFS   |     6.4506 |
|    9 |   BRG    |    10.3700 |
|    9 |  BRK.B   |   203.7003 |
|    9 |   BRKL   |    14.7184 |
|    9 |   BRKR   |    34.3352 |
|    9 |   BRKS   |    30.0494 |
|    9 |   BRO    |    26.7439 |
|    9 |   BRS    |     3.7755 |
|    9 |   BRSS   |    29.1178 |
|    9 |   BRT    |    12.4500 |
|    9 |   BRX    |    16.9250 |
|    9 |   BRY    |    11.2761 |
|    9 |   BRZU   |    37.2973 |
|    9 |   BSAC   |    31.8701 |
|    9 |   BSBR   |    12.5979 |
|    9 |   BSCN   |    20.3800 |
|    9 |   BSET   |    19.2700 |
|    9 |   BSGM   |     4.3100 |
|    9 |   BSIG   |    12.4508 |
|    9 |   BSL    |    16.1800 |
|    9 |   BSMX   |     7.3555 |
|    9 |   BSRR   |    27.3000 |
|    9 |   BST    |    29.8000 |
|    9 |   BSTC   |    64.0100 |
|    9 |   BSTI   |     4.7100 |
|    9 |   BSV    |    78.7802 |
|    9 |   BSVN   |    14.9456 |
|    9 |   BSX    |    37.2123 |
|    9 |    BT    |    15.3400 |
|    9 |   BTA    |    11.4200 |
|    9 |   BTE    |     1.6248 |
|    9 |   BTG    |     3.0067 |
|    9 |   BTI    |    34.2387 |
|    9 |   BTN    |     1.5600 |
|    9 |   BTO    |    34.0200 |
|    9 |   BTU    |    35.5490 |
|    9 |   BTX    |     1.5382 |
|    9 |   BUD    |    74.3699 |
|    9 |   BURL   |   168.4205 |
|    9 |   BUSE   |    25.6400 |
|    9 |    BV    |    14.4704 |
|    9 |   BVN    |    15.6850 |
|    9 |   BVXV   |     5.2900 |
|    9 |   BWA    |    40.1231 |
|    9 |   BWB    |    11.0400 |
|    9 |   BWFG   |    28.8000 |
|    9 |   BWXT   |    45.6132 |
|    9 |    BX    |    33.1171 |
|    9 |   BXC    |    27.5953 |
|    9 |   BXG    |    12.7350 |
|    9 |   BXMT   |    34.1141 |
|    9 |   BXP    |   128.4164 |
|    9 |   BXS    |    29.1074 |
|    9 |    BY    |    18.7700 |
|    9 |   BYD    |    26.5011 |
|    9 |   BYFC   |     1.3600 |
|    9 |   BZH    |    11.6082 |
|    9 |   BZQ    |    26.4100 |
|    9 |   BZUN   |    34.7622 |
|    9 |    C     |    63.2358 |
|    9 |   C-N    |    26.2400 |
|    9 |   CAAP   |     6.9995 |
|    9 |   CAC    |    40.4078 |
|    9 |   CACC   |   408.5001 |
|    9 |   CACI   |   157.7878 |
|    9 |   CADE   |    18.8817 |
|    9 |   CAG    |    21.1501 |
|    9 |   CAH    |    49.3252 |
|    9 |   CAI    |    24.6274 |
|    9 |   CAJ    |    28.9727 |
|    9 |   CAKE   |    45.1565 |
|    9 |   CAL    |    29.4857 |
|    9 |   CALA   |     4.2148 |
|    9 |   CALM   |    41.9491 |
|    9 |   CALX   |    10.7502 |
|    9 |   CAMP   |    14.1316 |
|    9 |   CAMT   |     7.0204 |
|    9 |   CANF   |     1.2428 |
|    9 |   CAPL   |    17.5300 |
|    9 |   CAR    |    26.1737 |
|    9 |   CARA   |    14.7671 |
|    9 |   CARB   |    27.9300 |
|    9 |   CARG   |    40.1929 |
|    9 |   CARO   |    35.0453 |
|    9 |   CARS   |    27.6510 |
|    9 |   CART   |     7.9100 |
|    9 |   CASA   |    11.5889 |
|    9 |   CASH   |    23.8420 |
|    9 |   CASI   |     3.3023 |
|    9 |   CASS   |    50.9069 |
|    9 |   CASY   |   129.6892 |
|    9 |   CAT    |   127.4008 |
|    9 |   CATM   |    27.9587 |
|    9 |   CATO   |    15.1376 |
|    9 |   CATS   |    12.8810 |
|    9 |   CATY   |    37.3085 |
|    9 |    CB    |   131.3675 |
|    9 |   CBAT   |     1.1200 |
|    9 |   CBAY   |     8.4570 |
|    9 |   CBB    |     8.1725 |
|    9 |   CBD    |    26.1220 |
|    9 |   CBFV   |    24.1500 |
|    9 |   CBIO   |     7.9435 |
|    9 |   CBL    |     2.4250 |
|    9 |   CBLI   |     1.4200 |
|    9 |   CBLK   |    15.5525 |
|    9 |   CBM    |    43.5097 |
|    9 |   CBMG   |    17.0800 |
|    9 |   CBNK   |    11.6058 |
|    9 |   CBOE   |    94.4115 |
|    9 |   CBPO   |    79.4117 |
|    9 |   CBPX   |    25.1866 |
|    9 |   CBRE   |    44.4216 |
|    9 |   CBRL   |   167.7636 |
|    9 |   CBS    |    49.4797 |
|    9 |   CBSH   |    61.0076 |
|    9 |   CBT    |    47.1600 |
|    9 |   CBU    |    60.2303 |
|    9 |   CBZ    |    19.5000 |
|    9 |    CC    |    35.5018 |
|    9 |   CCB    |    15.0100 |
|    9 |   CCBG   |    23.7836 |
|    9 |   CCC    |    10.3900 |
|    9 |   CCCL   |     1.8571 |
|    9 |   CCD    |    19.1633 |
|    9 |   CCEP   |    45.8074 |
|    9 |   CCF    |    96.7501 |
|    9 |   CCI    |   115.2807 |
|    9 |   CCJ    |    12.2100 |
|    9 |   CCK    |    49.4902 |
|    9 |   CCL    |    57.1518 |
|    9 |   CCMP   |   101.3750 |
|    9 |   CCNE   |    25.7694 |
|    9 |   CCNI   |     4.1100 |
|    9 |   CCOI   |    46.4530 |
|    9 |   CCRN   |     9.3340 |
|    9 |   CCS    |    22.1964 |
|    9 |   CCU    |    27.6080 |
|    9 |   CDAY   |    39.7274 |
