| hour |  stock   |       VWAP |
|   15 |   ADNT   |    19.2916 |
|   15 |   ADOM   |     0.2541 |
|   15 |   ADP    |   139.8356 |
|   15 |   ADRO   |     2.7225 |
|   15 |   ADS    |   179.3303 |
|   15 |   ADSK   |   145.5939 |
|   15 |   ADSW   |    24.9171 |
|   15 |   ADT    |     7.1194 |
|   15 |   ADTN   |    14.6774 |
|   15 |   ADUS   |    60.2370 |
|   15 |   ADVM   |     3.0078 |
|   15 |   ADX    |    13.6450 |
|   15 |   ADXS   |     0.3400 |
|   15 |    AE    |    39.1500 |
|   15 |   AEB    |    22.7296 |
|   15 |   AEE    |    68.0071 |
|   15 |   AEG    |     5.2289 |
|   15 |   AEGN   |    17.9545 |
|   15 |   AEH    |    25.6200 |
|   15 |   AEHR   |     1.2250 |
|   15 |   AEIS   |    50.9919 |
|   15 |   AEL    |    30.5909 |
|   15 |   AEM    |    43.0339 |
|   15 |   AEO    |    21.1803 |
|   15 |   AEP    |    77.4257 |
|   15 |   AER    |    48.4338 |
|   15 |   AERI   |    46.8476 |
|   15 |   AES    |    16.3107 |
|   15 |   AEZS   |     3.9397 |
|   15 |   AFG    |    94.9535 |
|   15 |   AFH    |     9.1200 |
|   15 |   AFI    |    13.1592 |
|   15 |   AFIN   |    12.9952 |
|   15 |   AFL    |    47.3252 |
|   15 |   AFMD   |     3.3436 |
|   15 |  AFSI-B  |     8.3700 |
|   15 |  AFSI-C  |     8.7900 |
|   15 |  AFSI-E  |     8.7500 |
|   15 |  AFSI-F  |     8.3513 |
|   15 |   AFSS   |    14.6850 |
|   15 |   AFST   |    14.9050 |
|   15 |    AG    |     5.9852 |
|   15 |   AGCO   |    63.8673 |
|   15 |   AGE    |     3.8900 |
|   15 |   AGEN   |     3.4857 |
|   15 |  AGFSW   |     0.1000 |
|   15 |   AGG    |   107.0218 |
|   15 |   AGI    |     4.4254 |
|   15 |   AGIO   |    51.4493 |
|   15 |   AGLE   |     9.0037 |
|   15 |   AGM    |    72.2091 |
|   15 |   AGMH   |    26.9900 |
|   15 |   AGN    |   143.8322 |
|   15 |   AGNC   |    17.9375 |
|   15 |  AGNCB   |    25.3400 |
|   15 |  AGNCN   |    25.7667 |
|   15 |   AGO    |    40.3160 |
|   15 |  AGO-E   |    25.5300 |
|   15 |   AGQ    |    28.2250 |
|   15 |   AGR    |    49.1716 |
|   15 |   AGRO   |     7.4801 |
|   15 |   AGRX   |     0.8241 |
|   15 |   AGS    |    24.5904 |
|   15 |   AGTC   |     2.9900 |
|   15 |   AGX    |    42.0501 |
|   15 |   AGYS   |    17.8344 |
|   15 |   AHH    |    14.8737 |
|   15 |   AHL    |    41.7921 |
|   15 |   AHT    |     4.9168 |
|   15 |  AHT-F   |    21.1950 |
|   15 |  AHT-G   |    21.0300 |
|   15 |  AHT-I   |    21.3800 |
|   15 |    AI    |     8.6498 |
|   15 |   AIA    |    60.2879 |
|   15 |   AIEQ   |    24.3700 |
|   15 |   AIG    |    42.8405 |
|   15 |   AIG+   |     7.0124 |
|   15 |   AIMC   |    29.9968 |
|   15 |   AIMT   |    22.7957 |
|   15 |   AIN    |    68.7449 |
|   15 |   AINC   |    65.2434 |
|   15 |   AINV   |    15.0205 |
|   15 |   AIPT   |     1.0750 |
|   15 |   AIQ    |    14.3600 |
|   15 |   AIR    |    36.8080 |
|   15 |   AIRG   |    10.9115 |
|   15 |   AIT    |    58.3041 |
|   15 |   AIV    |    49.4208 |
|   15 |   AIZ    |    95.4837 |
|   15 |   AJG    |    72.8357 |
|   15 |   AJRD   |    38.5864 |
|   15 |   AJX    |    12.8057 |
|   15 |   AKAM   |    64.6182 |
|   15 |   AKAO   |     1.6939 |
|   15 |   AKBA   |     5.7137 |
|   15 |   AKCA   |    28.1233 |
|   15 |   AKER   |     1.1290 |
|   15 |   AKG    |     0.7681 |
|   15 |  AKO.B   |    22.5000 |
|   15 |   AKP    |    13.7043 |
|   15 |   AKR    |    28.3557 |
|   15 |   AKRX   |     4.0618 |
|   15 |   AKS    |     2.9060 |
|   15 |   AKTS   |     7.5166 |
|   15 |   AKTX   |     2.0300 |
|   15 |    AL    |    38.3173 |
|   15 |   ALB    |    80.1630 |
|   15 |   ALBO   |    24.5507 |
|   15 |   ALCO   |    30.1755 |
|   15 |   ALDR   |    14.0289 |
|   15 |   ALDX   |     8.7326 |
|   15 |   ALE    |    75.3448 |
|   15 |   ALEX   |    22.6238 |
|   15 |   ALG    |    86.4134 |
|   15 |   ALGN   |   232.5612 |
|   15 |   ALGT   |   125.4789 |
|   15 |   ALJJ   |     1.3350 |
|   15 |   ALK    |    64.5773 |
|   15 |   ALKS   |    32.6877 |
|   15 |   ALL    |    87.2282 |
|   15 |  ALL-A   |    25.3185 |
|   15 |   ALLE   |    85.8273 |
|   15 |   ALLK   |    39.1356 |
|   15 |   ALLO   |    30.0597 |
|   15 |   ALLT   |     6.7596 |
|   15 |   ALLY   |    26.7369 |
|   15 |  ALLY-A  |    26.2400 |
|   15 |   ALNY   |    81.2119 |
|   15 |   ALO    |     0.8351 |
|   15 |   ALOT   |    19.9717 |
|   15 |  ALP-Q   |    25.0152 |
|   15 |   ALPN   |     6.9050 |
|   15 |   ALRM   |    62.0287 |
|   15 |   ALSK   |     1.9350 |
|   15 |   ALSN   |    48.8982 |
|   15 |   ALT    |     3.2499 |
|   15 |   ALTM   |     8.1973 |
|   15 |   ALTR   |    32.2324 |
|   15 |   ALV    |    79.2458 |
|   15 |   ALX    |   334.9355 |
|   15 |   ALXN   |   121.1539 |
|   15 |   ALYA   |     2.8400 |
|   15 |    AM    |    26.2705 |
|   15 |   AMAG   |    15.2884 |
|   15 |   AMAL   |    18.8131 |
|   15 |   AMAT   |    39.7095 |
|   15 |   AMBA   |    38.0865 |
|   15 |   AMBC   |    18.6592 |
|   15 |   AMBR   |     8.5200 |
|   15 |   AMC    |    14.0924 |
|   15 |   AMCI   |     9.6800 |
|   15 |   AMCX   |    62.0176 |
|   15 |   AMD    |    22.9247 |
|   15 |   AME    |    72.5398 |
|   15 |   AMED   |   129.5292 |
|   15 |   AMEH   |    18.8623 |
|   15 |   AMG    |   104.9652 |
|   15 |   AMGN   |   184.8783 |
|   15 |   AMGP   |    13.8704 |
|   15 |   AMH    |    21.9332 |
|   15 |  AMH-D   |    24.5719 |
|   15 |  AMH-E   |    23.7104 |
|   15 |   AMID   |     4.0865 |
|   15 |   AMJ    |    25.2969 |
|   15 |   AMKR   |     7.9260 |
|   15 |   AMLP   |     9.9678 |
|   15 |   AMMA   |     0.2858 |
|   15 |   AMN    |    64.3630 |
|   15 |   AMNB   |    32.5600 |
|   15 |   AMOT   |    41.6514 |
|   15 |   AMP    |   120.1099 |
|   15 |   AMPE   |     0.4886 |
|   15 |   AMPH   |    22.1880 |
|   15 |   AMR    |     1.0004 |
|   15 |   AMRB   |    13.5000 |
|   15 |   AMRC   |    14.8194 |
|   15 |   AMRK   |    13.0606 |
|   15 |   AMRN   |    16.9029 |
|   15 |   AMRS   |     3.1000 |
|   15 |   AMRX   |    11.9097 |
|   15 |   AMSC   |    12.8040 |
|   15 |   AMSF   |    59.7682 |
|   15 |  AMSWA   |    11.1425 |
|   15 |   AMT    |   170.5733 |
|   15 |   AMTB   |    13.9775 |
|   15 |  AMTBB   |    12.6974 |
|   15 |   AMTD   |    55.3667 |
|   15 |   AMWD   |    67.2495 |
|   15 |   AMX    |    15.6934 |
|   15 |   AMZA   |     5.9350 |
|   15 |   AMZN   |  1669.0201 |
|   15 |    AN    |    37.6761 |
|   15 |   ANAB   |    65.2824 |
|   15 |   ANAT   |   137.4742 |
|   15 |   ANCX   |    24.1753 |
|   15 |  ANDAU   |    10.0497 |
|   15 |   ANDE   |    34.6563 |
|   15 |   ANDX   |    35.9968 |
|   15 |   ANET   |   210.0529 |
|   15 |   ANF    |    21.5541 |
|   15 |   ANFI   |     0.9000 |
|   15 |   ANGI   |    16.5472 |
|   15 |   ANGL   |    28.1657 |
|   15 |   ANGO   |    20.7407 |
|   15 |   ANH    |     4.4766 |
|   15 |  ANH-C   |    24.6500 |
|   15 |   ANIK   |    37.8710 |
|   15 |   ANIP   |    54.2431 |
|   15 |   ANSS   |   163.0170 |
|   15 |   ANTM   |   297.3883 |
|   15 |   ANY    |     2.6700 |
|   15 |   AOA    |    51.4056 |
|   15 |   AOBC   |    12.0069 |
|   15 |   AOD    |     8.1628 |
|   15 |   AOK    |    33.5750 |
|   15 |   AOM    |    36.8350 |
|   15 |   AON    |   154.2724 |
|   15 |   AOR    |    43.1257 |
|   15 |   AOS    |    47.7559 |
|   15 |   AOSL   |    11.6500 |
|   15 |    AP    |     3.4385 |
|   15 |   APA    |    33.3318 |
|   15 |   APAM   |    22.8760 |
|   15 |   APC    |    47.7984 |
|   15 |   APD    |   164.3731 |
|   15 |   APDN   |     0.4591 |
|   15 |   APEI   |    29.4653 |
|   15 |   APH    |    87.9789 |
|   15 |   APHA   |     7.6039 |
|   15 |   APHB   |     0.2517 |
|   15 |   APLE   |    16.1139 |
|   15 |   APLS   |    13.5259 |
|   15 |   APM    |    14.0731 |
|   15 |   APO    |    27.6500 |
|   15 |   APOG   |    33.7239 |
|   15 |   APPF   |    60.9792 |
|   15 |   APPN   |    31.5369 |
|   15 |   APPS   |     2.2790 |
|   15 |   APRN   |     1.4192 |
|   15 |   APTO   |     2.0690 |
|   15 |   APTS   |    16.0000 |
|   15 |   APTV   |    73.8357 |
|   15 |   APTX   |     5.2570 |
|   15 |   APU    |    30.3877 |
|   15 |   APVO   |     1.4049 |
|   15 |   APY    |    34.5257 |
|   15 |   APYX   |     8.6152 |
|   15 |    AQ    |     8.8639 |
|   15 |   AQN    |    10.9800 |
|   15 |   AQST   |     7.2065 |
|   15 |   AQUA   |    10.7137 |
|   15 |    AR    |    10.4857 |
|   15 |   ARAV   |     3.7498 |
|   15 |   ARAY   |     4.3827 |
|   15 |   ARC    |     2.3750 |
|   15 |   ARCB   |    41.0483 |
|   15 |   ARCC   |    16.2381 |
|   15 |   ARCE   |    25.1950 |
|   15 |   ARCH   |    86.9276 |
|   15 |   ARCO   |     8.9356 |
|   15 |   ARCT   |     5.0105 |
|   15 |   ARD    |    11.7885 |
|   15 |   ARDX   |     2.1250 |
|   15 |   ARE    |   129.1196 |
|   15 |   ARES   |    20.7272 |
|   15 |  ARES-A  |    26.5800 |
|   15 |   AREX   |     0.9741 |
|   15 |   ARGO   |    65.6740 |
|   15 |   ARGT   |    27.6724 |
|   15 |   ARGX   |   103.5945 |
|   15 |   ARI    |    18.0058 |
|   15 |   ARKK   |    42.2400 |
|   15 |   ARKQ   |    32.6300 |
|   15 |   ARKR   |    18.5500 |
|   15 |   ARLO   |     6.8876 |
|   15 |   ARLP   |    19.5114 |
|   15 |   ARMK   |    32.6009 |
|   15 |   ARNA   |    44.8084 |
|   15 |   ARNC   |    18.7214 |
|   15 |   AROC   |     9.7730 |
|   15 |   AROW   |    31.6237 |
|   15 |   ARPO   |     3.9046 |
|   15 |   ARQL   |     3.5368 |
|   15 |   ARR    |    20.9983 |
|   15 |   ARRS   |    31.2648 |
|   15 |   ARRY   |    18.3910 |
|   15 |  ARTNA   |    34.4597 |
|   15 |   ARVN   |    17.3318 |
|   15 |   ARW    |    75.4628 |
|   15 |   ARWR   |    13.5572 |
|   15 |   ASA    |    10.1200 |
|   15 |   ASB    |    21.8956 |
|   15 |  ASB-E   |    25.1010 |
|   15 |   ASC    |     5.5579 |
|   15 |  ASCMA   |     0.5275 |
|   15 |   ASFI   |     4.2700 |
|   15 |   ASG    |     4.8950 |
|   15 |   ASGN   |    62.7491 |
|   15 |   ASH    |    76.8180 |
|   15 |   ASHR   |    23.9287 |
|   15 |   ASIX   |    31.5523 |
|   15 |   ASMB   |    21.8610 |
|   15 |   ASML   |   177.2029 |
|   15 |   ASNA   |     2.4256 |
|   15 |   ASND   |    71.9400 |
|   15 |   ASNS   |     2.8000 |
|   15 |   ASPS   |    23.2248 |
|   15 |   ASPU   |     4.5283 |
|   15 |   ASR    |   179.3750 |
|   15 |   ASRT   |     4.3718 |
|   15 |   ASRV   |     4.1350 |
|   15 |   AST    |     0.9958 |
|   15 |   ASTE   |    36.6057 |
|   15 |   ASUR   |     5.4594 |
|   15 |   ASV    |     2.9600 |
|   15 |   ASX    |     3.9380 |
|   15 |   ASYS   |     4.9892 |
|   15 |    AT    |     2.4945 |
|   15 |   ATAI   |     1.0200 |
|   15 |   ATAX   |     6.4900 |
|   15 |   ATEC   |     1.5532 |
|   15 |   ATEN   |     6.6872 |
|   15 |   ATGE   |    49.1145 |
|   15 |   ATH    |    42.7326 |
|   15 |   ATHM   |    70.6511 |
|   15 |   ATHN   |   134.5531 |
|   15 |   ATHX   |     1.5650 |
|   15 |   ATI    |    27.1712 |
|   15 |   ATIS   |     0.3113 |
|   15 |   ATKR   |    22.2363 |
|   15 |   ATLC   |     3.4200 |
|   15 |   ATLO   |    25.0970 |
|   15 |   ATNI   |    73.6201 |
|   15 |   ATNX   |    11.3004 |
|   15 |   ATO    |    95.5059 |
|   15 |   ATOM   |     3.7100 |
|   15 |   ATR    |    97.8825 |
|   15 |   ATRA   |    36.1258 |
|   15 |   ATRC   |    29.6535 |
|   15 |   ATRI   |   769.1808 |
|   15 |   ATRO   |    30.7658 |
|   15 |   ATRS   |     2.9861 |
|   15 |   ATSG   |    23.3339 |
|   15 |   ATTO   |     3.8700 |
|   15 |   ATTU   |    24.7771 |
|   15 |   ATU    |    22.5789 |
|   15 |   ATUS   |    18.7300 |
|   15 |   ATVI   |    46.2151 |
|   15 |   ATXI   |     6.1400 |
|   15 |    AU    |    13.8035 |
|   15 |   AUBN   |    33.6448 |
|   15 |   AUDC   |    14.7594 |
|   15 |   AUMN   |     0.3542 |
|   15 |   AUO    |     3.9511 |
|   15 |   AUPH   |     6.3648 |
|   15 |   AUTL   |    26.8761 |
|   15 |   AUTO   |     3.1500 |
|   15 |   AUY    |     2.7626 |
|   15 |   AVA    |    41.5157 |
|   15 |   AVAL   |     6.8230 |
|   15 |   AVAV   |    74.5087 |
|   15 |   AVB    |   190.9594 |
|   15 |   AVCO   |     5.5160 |
|   15 |   AVD    |    17.3800 |
|   15 |   AVDL   |     2.7859 |
|   15 |   AVEO   |     1.7707 |
|   15 |   AVGO   |   270.8084 |
|   15 |   AVGR   |     0.3267 |
|   15 |   AVH    |     4.5100 |
|   15 |   AVID   |     4.6209 |
|   15 |   AVLR   |    39.5829 |
|   15 |   AVNS   |    45.2571 |
|   15 |   AVNW   |    13.7849 |
|   15 |   AVP    |     1.8824 |
|   15 |   AVRO   |    12.8395 |
|   15 |   AVT    |    41.0842 |
|   15 |   AVX    |    17.7053 |
|   15 |   AVXL   |     1.8650 |
|   15 |   AVY    |   102.2948 |
|   15 |   AVYA   |    16.9525 |
|   15 |   AWF    |    11.3725 |
|   15 |   AWI    |    66.4558 |
|   15 |   AWK    |    93.9244 |
|   15 |   AWP    |     5.7100 |
|   15 |   AWR    |    65.7397 |
|   15 |   AWSM   |     2.6162 |
|   15 |    AX    |    30.7849 |
|   15 |   AXAS   |     1.1681 |
|   15 |   AXDX   |    18.2488 |
|   15 |   AXE    |    59.5071 |
|   15 |   AXGN   |    16.2749 |
|   15 |   AXL    |    14.5122 |
|   15 |   AXNX   |    14.1845 |
|   15 |   AXON   |     1.0250 |
|   15 |   AXP    |   102.5091 |
|   15 |   AXR    |     6.3300 |
|   15 |   AXS    |    55.4492 |
|   15 |  AXS-E   |    23.4209 |
|   15 |   AXSM   |     8.3751 |
|   15 |   AXTA   |    25.7311 |
|   15 |   AXTI   |     4.1017 |
|   15 |   AXU    |     1.0600 |
|   15 |    AY    |    18.0112 |
|   15 |   AYI    |   118.5731 |
|   15 |   AYR    |    20.8172 |
|   15 |   AYTU   |     1.1950 |
|   15 |   AYX    |    70.6787 |
|   15 |   AZN    |    35.9747 |
|   15 |   AZO    |   843.1239 |
|   15 |   AZPN   |    96.1560 |
|   15 |   AZRE   |    10.9200 |
|   15 |   AZRX   |     2.0668 |
|   15 |   AZUL   |    29.1159 |
|   15 |   AZZ    |    44.6900 |
|   15 |    B     |    58.5313 |
|   15 |    BA    |   388.0956 |
|   15 |   BAB    |    29.5650 |
|   15 |   BABA   |   166.5690 |
|   15 |   BABY   |    33.5459 |
|   15 |   BAC    |    29.1411 |
|   15 |  BAC-B   |    26.1900 |
|   15 |  BAC-C   |    26.3100 |
|   15 |  BAC-L   |  1292.6000 |
|   15 |  BAC-Y   |    25.7950 |
|   15 |   BAH    |    48.2894 |
|   15 |   BAK    |    27.9411 |
|   15 |   BAM    |    42.3889 |
|   15 |   BANC   |    14.8568 |
|   15 |  BANC-E  |    25.5846 |
|   15 |   BAND   |    44.2443 |
|   15 |   BANF   |    53.6890 |
|   15 |   BANR   |    54.8920 |
|   15 |   BANX   |    20.8421 |
|   15 |   BAP    |   236.8520 |
|   15 |   BAS    |     4.8264 |
|   15 |  BATRA   |    26.8897 |
|   15 |  BATRK   |    26.8334 |
|   15 |   BAX    |    71.6254 |
|   15 |    BB    |     8.1163 |
|   15 |   BBBY   |    14.6449 |
|   15 |   BBC    |    24.5500 |
|   15 |   BBCA   |    23.3395 |
|   15 |   BBCP   |     7.7834 |
|   15 |   BBD    |    11.5722 |
|   15 |   BBDC   |     9.8789 |
|   15 |   BBEU   |    22.7065 |
|   15 |   BBGI   |     4.6548 |
|   15 |   BBH    |   125.5700 |
|   15 |   BBJP   |    22.5250 |
|   15 |   BBK    |    14.1000 |
|   15 |   BBL    |    44.5207 |
|   15 |   BBN    |    21.5232 |
|   15 |   BBSI   |    63.1089 |
|   15 |   BBT    |    49.0123 |
|   15 |  BBT-D   |    25.6900 |
|   15 |  BBT-F   |    24.3336 |
|   15 |  BBT-H   |    26.0703 |
|   15 |   BBU    |    31.7833 |
|   15 |   BBVA   |     6.0640 |
|   15 |   BBX    |     6.1162 |
|   15 |   BBY    |    59.0111 |
|   15 |    BC    |    50.8125 |
|   15 |   BCBP   |    11.5500 |
|   15 |   BCC    |    26.8046 |
|   15 |   BCE    |    43.1144 |
|   15 |   BCEI   |    23.4163 |
|   15 |   BCH    |    31.1800 |
|   15 |   BCML   |    21.4776 |
|   15 |   BCO    |    73.3629 |
|   15 |   BCOR   |    29.0179 |
|   15 |   BCOV   |     7.6260 |
|   15 |   BCPC   |    81.9761 |
|   15 |   BCRH   |     6.4813 |
|   15 |   BCRX   |     8.6556 |
|   15 |   BCS    |     8.4913 |
|   15 |   BCSF   |    19.6085 |
|   15 |   BCV    |    20.8900 |
|   15 |   BCX    |     7.9450 |
|   15 |   BDC    |    52.5749 |
|   15 |  BDC-B   |    71.6633 |
|   15 |   BDGE   |    30.6242 |
|   15 |   BDJ    |     8.4181 |
|   15 |   BDN    |    15.1929 |
|   15 |   BDSI   |     4.5000 |
|   15 |   BDX    |   245.3855 |
|   15 |   BDXA   |    61.2800 |
|   15 |    BE    |     9.2343 |
|   15 |   BEAT   |    69.7866 |
|   15 |   BECN   |    36.6026 |
|   15 |   BEDU   |    10.2333 |
|   15 |   BEL    |    24.8963 |
|   15 |  BELFA   |    19.1200 |
|   15 |  BELFB   |    22.9781 |
|   15 |   BEN    |    29.2135 |
|   15 |   BEP    |    29.0691 |
|   15 |   BERY   |    50.6950 |
|   15 |   BF.A   |    46.8567 |
|   15 |   BF.B   |    46.5005 |
|   15 |   BFAM   |   113.9522 |
|   15 |   BFC    |    49.6747 |
|   15 |   BFIN   |    15.1936 |
|   15 |   BFK    |    12.8450 |
|   15 |   BFR    |    13.5781 |
|   15 |   BFS    |    53.4040 |
|   15 |   BFST   |    23.2108 |
|   15 |    BG    |    54.4788 |
|   15 |   BGB    |    14.2104 |
|   15 |   BGCP   |     6.1424 |
|   15 |   BGFV   |     3.3838 |
|   15 |   BGG    |    12.7521 |
|   15 |   BGH    |    17.3355 |
|   15 |   BGIO   |     8.7300 |
|   15 |   BGNE   |   126.3449 |
|   15 |   BGR    |    11.6700 |
|   15 |   BGS    |    25.7368 |
|   15 |   BGSF   |    24.4037 |
|   15 |   BGT    |    12.1400 |
|   15 |   BGY    |     5.3750 |
|   15 |    BH    |   131.0006 |
|   15 |   BHB    |    23.6700 |
|   15 |   BHBK   |    23.5232 |
|   15 |   BHC    |    24.1027 |
|   15 |   BHE    |    24.8506 |
|   15 |   BHF    |    36.9830 |
|   15 |   BHGE   |    23.9783 |
|   15 |   BHK    |    12.8950 |
|   15 |   BHLB   |    27.8518 |
|   15 |   BHP    |    50.8255 |
|   15 |   BHR    |    10.8600 |
|   15 |   BHVN   |    38.2104 |
|   15 |   BIB    |    52.5101 |
|   15 |   BICK   |    27.5364 |
|   15 |   BID    |    39.0230 |
|   15 |   BIDU   |   169.2707 |
|   15 |   BIF    |    10.7104 |
|   15 |   BIG    |    31.1789 |
|   15 |   BIIB   |   327.1125 |
|   15 |   BIL    |    91.6150 |
|   15 |   BILI   |    17.8454 |
|   15 |   BIO    |   244.1991 |
|   15 |   BIOC   |     1.9161 |
|   15 |   BIOL   |     1.8951 |
|   15 |   BIOS   |     3.6060 |
|   15 |   BIP    |    38.7135 |
|   15 |   BIS    |    18.1500 |
|   15 |   BITA   |    18.8799 |
|   15 |   BIV    |    82.2079 |
|   15 |    BJ    |    26.5656 |
|   15 |   BJK    |    37.1200 |
|   15 |   BJRI   |    51.4521 |
|   15 |    BK    |    52.5197 |
|   15 |   BKCC   |     6.1319 |
|   15 |   BKD    |     8.2563 |
|   15 |   BKE    |    17.4189 |
|   15 |   BKEP   |     2.2236 |
|   15 |  BKEPP   |     5.8700 |
|   15 |   BKH    |    66.9088 |
|   15 |   BKI    |    48.7308 |
|   15 |   BKLN   |    22.4651 |
|   15 |   BKNG   |  1822.4521 |
|   15 |   BKS    |     5.8137 |
|   15 |   BKU    |    34.2276 |
|   15 |    BL    |    45.0632 |
|   15 |   BLBD   |    19.5400 |
|   15 |   BLCM   |     3.1162 |
|   15 |   BLCN   |    21.3000 |
|   15 |   BLD    |    49.8999 |
|   15 |   BLDP   |     3.4372 |
|   15 |   BLDR   |    12.9577 |
|   15 |   BLFS   |    13.0635 |
|   15 |   BLHY   |    23.6781 |
|   15 |   BLK    |   408.1529 |
|   15 |   BLKB   |    70.4856 |
|   15 |   BLL    |    51.2722 |
|   15 |   BLMN   |    19.0335 |
|   15 |   BLMT   |    32.9200 |
|   15 |   BLNK   |     2.4275 |
|   15 |  BLNKW   |     0.5490 |
|   15 |   BLPH   |     0.6984 |
|   15 |   BLUE   |   129.7999 |
|   15 |   BLV    |    88.2800 |
|   15 |   BLX    |    18.7400 |
|   15 |   BMA    |    57.0062 |
|   15 |   BMCH   |    16.8882 |
|   15 |   BME    |    39.4112 |
|   15 |   BMI    |    52.2950 |
|   15 |   BMO    |    74.2570 |
|   15 |   BMRA   |     2.4600 |
|   15 |   BMRC   |    42.3236 |
|   15 |   BMRN   |    96.8848 |
|   15 |   BMS    |    48.4239 |
|   15 |   BMTC   |    37.2785 |
|   15 |   BMY    |    48.8719 |
|   15 |   BNCL   |    15.5626 |
|   15 |   BND    |    79.6945 |
|   15 |   BNDX   |    54.7382 |
|   15 |   BNED   |     5.6961 |
|   15 |   BNFT   |    54.1887 |
|   15 |   BNO    |    17.4154 |
|   15 |   BNS    |    56.6946 |
|   15 |   BOCH   |    11.0102 |
|   15 |   BOE    |    10.2550 |
|   15 |   BOH    |    77.7549 |
|   15 |   BOIL   |    24.7599 |
|   15 |   BOKF   |    85.1049 |
|   15 |  BOKFL   |    24.0800 |
|   15 |   BOLD   |    23.8812 |
|   15 |   BOMN   |    24.9296 |
|   15 |   BOND   |   103.5350 |
|   15 |   BOOM   |    34.6435 |
|   15 |   BOOT   |    23.2480 |
|   15 |   BOTZ   |    18.2820 |
|   15 |   BOX    |    20.2921 |
|   15 |   BOXL   |     2.5600 |
|   15 |    BP    |    40.6944 |
|   15 |   BPFH   |    11.7343 |
|   15 |   BPI    |     7.9389 |
|   15 |   BPL    |    30.5168 |
|   15 |   BPMC   |    70.8487 |
|   15 |   BPMP   |    16.3667 |
|   15 |   BPOP   |    55.2256 |
|   15 |  BPOPM   |    24.6900 |
|   15 |  BPOPN   |    26.0000 |
|   15 |   BPR    |    18.0242 |
|   15 |  BPRAP   |    23.2720 |
|   15 |   BPRN   |    29.8457 |
|   15 |   BPTH   |     2.0224 |
|   15 |   BPY    |    17.8996 |
|   15 |    BR    |   100.6176 |
|   15 |   BRAC   |    10.1500 |
|   15 |   BRC    |    44.1332 |
|   15 |   BREW   |    16.3245 |
|   15 |   BRFS   |     6.4402 |
|   15 |  BRK.B   |   206.0063 |
|   15 |   BRKL   |    15.0199 |
|   15 |   BRKR   |    35.2822 |
|   15 |   BRKS   |    30.8166 |
|   15 |   BRO    |    26.7152 |
|   15 |   BRS    |     3.6292 |
