| hour |  stock   |       VWAP |
|   10 |   AIT    |    58.2283 |
|   10 |   AIV    |    49.4510 |
|   10 |   AIZ    |    95.2004 |
|   10 |   AJG    |    71.9833 |
|   10 |   AJRD   |    38.7916 |
|   10 |   AJX    |    12.8800 |
|   10 |   AKAM   |    64.0275 |
|   10 |   AKAO   |     1.6763 |
|   10 |   AKBA   |     5.5222 |
|   10 |   AKCA   |    28.7591 |
|   10 |   AKR    |    28.1501 |
|   10 |   AKRX   |     4.1175 |
|   10 |   AKS    |     2.8069 |
|   10 |   AKTS   |     7.3024 |
|   10 |   AKTX   |     1.9970 |
|   10 |    AL    |    37.6103 |
|   10 |   ALB    |    78.7380 |
|   10 |   ALBO   |    22.6900 |
|   10 |   ALDR   |    12.6597 |
|   10 |   ALDX   |     8.4893 |
|   10 |   ALE    |    75.3328 |
|   10 |   ALFA   |    45.2400 |
|   10 |   ALG    |    86.0787 |
|   10 |   ALGN   |   217.9492 |
|   10 |   ALGT   |   124.9991 |
|   10 |   ALK    |    64.1701 |
|   10 |   ALKS   |    32.3297 |
|   10 |   ALL    |    86.2775 |
|   10 |  ALL-E   |    25.3175 |
|   10 |   ALLE   |    84.8230 |
|   10 |   ALLK   |    39.0285 |
|   10 |   ALLO   |    29.9658 |
|   10 |   ALLY   |    26.3026 |
|   10 |  ALLY-A  |    26.0925 |
|   10 |   ALNA   |     7.8904 |
|   10 |   ALNY   |    78.2306 |
|   10 |   ALRM   |    62.2573 |
|   10 |   ALSK   |     1.9380 |
|   10 |   ALSN   |    48.7763 |
|   10 |   ALT    |     2.9578 |
|   10 |   ALTM   |     8.1988 |
|   10 |   ALTR   |    30.8912 |
|   10 |   ALV    |    77.4965 |
|   10 |   ALXN   |   118.2150 |
|   10 |    AM    |    26.1256 |
|   10 |   AMAG   |    15.4084 |
|   10 |   AMAL   |    19.4350 |
|   10 |   AMAT   |    38.8478 |
|   10 |   AMBA   |    37.3699 |
|   10 |   AMBC   |    18.5741 |
|   10 |   AMBR   |     8.4000 |
|   10 |   AMC    |    14.0971 |
|   10 |   AMCN   |     0.5690 |
|   10 |   AMCX   |    60.9425 |
|   10 |   AMD    |    22.0386 |
|   10 |   AME    |    71.4636 |
|   10 |   AMED   |   128.8692 |
|   10 |   AMEH   |    19.1667 |
|   10 |   AMG    |   103.9406 |
|   10 |   AMGN   |   181.9072 |
|   10 |   AMGP   |    13.7910 |
|   10 |   AMH    |    22.2025 |
|   10 |  AMH-D   |    24.6300 |
|   10 |  AMH-E   |    23.8131 |
|   10 |  AMH-H   |    23.7067 |
|   10 |   AMJ    |    24.9159 |
|   10 |   AMKR   |     7.8624 |
|   10 |   AMLP   |     9.8312 |
|   10 |   AMMA   |     0.1748 |
|   10 |   AMN    |    63.8820 |
|   10 |   AMNB   |    32.9100 |
|   10 |   AMOT   |    41.8783 |
|   10 |   AMP    |   118.1333 |
|   10 |   AMPE   |     0.4850 |
|   10 |   AMPH   |    22.2760 |
|   10 |   AMR    |     0.9977 |
|   10 |   AMRC   |    14.9136 |
|   10 |   AMRH   |     0.2167 |
|   10 |   AMRN   |    16.8803 |
|   10 |   AMRS   |     2.7311 |
|   10 |  AMRWW   |     0.1100 |
|   10 |   AMRX   |    12.0133 |
|   10 |   AMSC   |    12.7384 |
|   10 |   AMSF   |    59.1196 |
|   10 |  AMSWA   |    10.8933 |
|   10 |   AMT    |   170.2854 |
|   10 |   AMTB   |    13.9617 |
|   10 |  AMTBB   |    12.4427 |
|   10 |   AMTD   |    55.3265 |
|   10 |   AMWD   |    66.6975 |
|   10 |   AMX    |    15.7216 |
|   10 |   AMZA   |     5.8628 |
|   10 |   AMZN   |  1638.2774 |
|   10 |    AN    |    37.1842 |
|   10 |   ANAB   |    61.8805 |
|   10 |   ANAT   |   137.6563 |
|   10 |   ANDE   |    34.3494 |
|   10 |   ANDX   |    35.5713 |
|   10 |   ANET   |   205.8788 |
|   10 |   ANF    |    21.1995 |
|   10 |   ANGI   |    15.9900 |
|   10 |   ANGL   |    27.9000 |
|   10 |   ANGO   |    20.6388 |
|   10 |   ANH    |     4.4677 |
|   10 |   ANIK   |    37.3490 |
|   10 |   ANIP   |    53.3052 |
|   10 |   ANIX   |     5.1752 |
|   10 |   ANSS   |   159.6115 |
|   10 |   ANTM   |   299.6039 |
|   10 |   ANY    |     2.6700 |
|   10 |   AOA    |    50.9800 |
|   10 |   AOBC   |    11.8650 |
|   10 |   AOK    |    33.4450 |
|   10 |   AOM    |    36.6600 |
|   10 |   AON    |   152.7554 |
|   10 |   AOR    |    42.8450 |
|   10 |   AOS    |    47.0029 |
|   10 |   AOSL   |    11.6088 |
|   10 |    AP    |     3.4831 |
|   10 |   APA    |    33.0090 |
|   10 |   APAM   |    22.4209 |
|   10 |   APC    |    46.7650 |
|   10 |   APD    |   163.4547 |
|   10 |   APDN   |     0.4737 |
|   10 |   APEI   |    29.4726 |
|   10 |   APH    |    86.6106 |
|   10 |   APHA   |     7.5639 |
|   10 |   APHB   |     0.2500 |
|   10 |   APLE   |    16.2251 |
|   10 |   APLS   |    12.8831 |
|   10 |   APM    |    13.0012 |
|   10 |   APO    |    27.4792 |
|   10 |   APOG   |    33.2825 |
|   10 |   APPF   |    59.5065 |
|   10 |   APPN   |    31.5157 |
|   10 |   APPS   |     2.2038 |
|   10 |   APRN   |     1.4942 |
|   10 |   APTS   |    16.0100 |
|   10 |   APTV   |    72.3891 |
|   10 |   APU    |    30.0704 |
|   10 |   APVO   |     1.4300 |
|   10 |   APY    |    34.0037 |
|   10 |   APYX   |     8.6258 |
|   10 |    AQ    |     8.7000 |
|   10 |   AQMS   |     2.2100 |
|   10 |   AQNA   |    26.0100 |
|   10 |   AQST   |     7.0742 |
|   10 |   AQUA   |    10.4558 |
|   10 |   AQXP   |     2.2400 |
|   10 |    AR    |    10.2697 |
|   10 |   ARA    |    12.0200 |
|   10 |   ARAV   |     3.7499 |
|   10 |   ARAY   |     4.3875 |
|   10 |   ARCB   |    40.3045 |
|   10 |   ARCC   |    16.0954 |
|   10 |   ARCE   |    24.8848 |
|   10 |   ARCH   |    85.9135 |
|   10 |   ARCI   |     0.4570 |
|   10 |   ARCO   |     8.7817 |
|   10 |   ARCT   |     5.2483 |
|   10 |   ARD    |    11.7542 |
|   10 |   ARDS   |     8.6100 |
|   10 |   ARE    |   129.1960 |
|   10 |   ARES   |    20.7053 |
|   10 |   AREX   |     0.9532 |
|   10 |   ARGO   |    64.8133 |
|   10 |   ARGX   |   102.2695 |
|   10 |   ARI    |    17.8655 |
|   10 |   ARKK   |    41.5172 |
|   10 |   ARKQ   |    31.9700 |
|   10 |   ARLO   |     6.9136 |
|   10 |   ARLP   |    19.2919 |
|   10 |   ARMK   |    32.3311 |
|   10 |   ARNA   |    44.1087 |
|   10 |   ARNC   |    18.4181 |
|   10 |   AROC   |     9.4450 |
|   10 |   AROW   |    31.4795 |
|   10 |   ARPO   |     4.1075 |
|   10 |   ARQL   |     3.4100 |
|   10 |   ARR    |    21.1507 |
|   10 |   ARRS   |    31.2825 |
|   10 |   ARRY   |    18.0075 |
|   10 |  ARTNA   |    34.4440 |
|   10 |   ARVN   |    17.0800 |
|   10 |   ARW    |    74.4971 |
|   10 |   ARWR   |    13.3518 |
|   10 |   ASA    |    10.0000 |
|   10 |   ASB    |    22.0519 |
|   10 |   ASGN   |    61.2575 |
|   10 |   ASH    |    76.4784 |
|   10 |   ASHR   |    23.7166 |
|   10 |   ASIX   |    30.7204 |
|   10 |   ASM    |     0.6066 |
|   10 |   ASMB   |    21.5271 |
|   10 |   ASML   |   174.2979 |
|   10 |   ASNA   |     2.4107 |
|   10 |   ASND   |    70.5032 |
|   10 |   ASNS   |     2.8850 |
|   10 |   ASPN   |     2.7000 |
|   10 |   ASPS   |    22.7121 |
|   10 |   ASPU   |     4.7100 |
|   10 |   ASR    |   180.0497 |
|   10 |   ASRT   |     4.1831 |
|   10 |   ASTC   |     5.0046 |
|   10 |   ASTE   |    36.1388 |
|   10 |   ASUR   |     5.5224 |
|   10 |   ASX    |     3.8793 |
|   10 |   ASYS   |     4.8123 |
|   10 |    AT    |     2.4625 |
|   10 |   ATEC   |     1.5550 |
|   10 |   ATEN   |     6.5597 |
|   10 |   ATGE   |    48.8863 |
|   10 |   ATH    |    42.1914 |
|   10 |   ATHM   |    71.6327 |
|   10 |   ATHN   |   134.4859 |
|   10 |   ATHX   |     1.5281 |
|   10 |   ATI    |    26.4700 |
|   10 |   ATKR   |    22.1000 |
|   10 |   ATLO   |    25.2983 |
|   10 |   ATMP   |    19.8700 |
|   10 |   ATNI   |    73.1951 |
|   10 |   ATNM   |     0.5478 |
|   10 |   ATNX   |    11.2233 |
|   10 |   ATO    |    95.1603 |
|   10 |   ATOM   |     3.9664 |
|   10 |   ATR    |    97.8839 |
|   10 |   ATRA   |    34.6176 |
|   10 |   ATRC   |    29.7007 |
|   10 |   ATRO   |    30.5686 |
|   10 |   ATRS   |     2.9711 |
|   10 |   ATSG   |    23.4597 |
|   10 |   ATTU   |    24.0995 |
|   10 |   ATU    |    22.4878 |
|   10 |   ATUS   |    18.6608 |
|   10 |   ATVI   |    45.7113 |
|   10 |   ATXI   |     5.9900 |
|   10 |    AU    |    13.7192 |
|   10 |   AUBN   |    33.4500 |
|   10 |   AUDC   |    14.4581 |
|   10 |   AUO    |     3.9550 |
|   10 |   AUPH   |     6.3611 |
|   10 |   AUTL   |    27.6524 |
|   10 |   AUTO   |     3.1034 |
|   10 |   AUY    |     2.7303 |
|   10 |   AVA    |    41.2740 |
|   10 |   AVAL   |     6.7550 |
|   10 |   AVAV   |    74.5148 |
|   10 |   AVB    |   191.4989 |
|   10 |   AVCO   |     5.3110 |
|   10 |   AVDL   |     2.6286 |
|   10 |   AVEO   |     1.7650 |
|   10 |   AVGO   |   268.7693 |
|   10 |   AVGR   |     0.3154 |
|   10 |   AVID   |     4.5114 |
|   10 |   AVK    |    13.9075 |
|   10 |   AVLR   |    39.1660 |
|   10 |   AVNS   |    44.7197 |
|   10 |   AVNW   |    13.8000 |
|   10 |   AVP    |     1.9175 |
|   10 |   AVRO   |    12.7081 |
|   10 |   AVT    |    40.3388 |
|   10 |   AVY    |   101.9768 |
|   10 |   AVYA   |    16.4632 |
|   10 |   AWF    |    11.2695 |
|   10 |   AWI    |    66.2830 |
|   10 |   AWK    |    93.4620 |
|   10 |   AWP    |     5.6700 |
|   10 |   AWR    |    65.4408 |
|   10 |   AWSM   |     2.7692 |
|   10 |   AWX    |     2.8000 |
|   10 |    AX    |    29.4956 |
|   10 |   AXAS   |     1.1947 |
|   10 |   AXDX   |    18.3478 |
|   10 |   AXE    |    59.9166 |
|   10 |   AXGN   |    16.1668 |
|   10 |   AXL    |    14.3215 |
|   10 |   AXNX   |    14.3028 |
|   10 |   AXP    |   100.7623 |
|   10 |   AXR    |     6.3300 |
|   10 |   AXS    |    54.9049 |
|   10 |   AXSM   |     7.8944 |
|   10 |   AXTA   |    26.1335 |
|   10 |    AY    |    18.4386 |
|   10 |   AYI    |   118.9136 |
|   10 |   AYR    |    20.4040 |
|   10 |   AYTU   |     1.1150 |
|   10 |   AYX    |    69.7680 |
|   10 |   AZN    |    36.0295 |
|   10 |   AZO    |   840.5615 |
|   10 |   AZPN   |    94.9253 |
|   10 |   AZUL   |    28.3748 |
|   10 |    B     |    57.9005 |
|   10 |    BA    |   388.7690 |
|   10 |   BABA   |   164.0941 |
|   10 |   BABY   |    33.1000 |
|   10 |   BAC    |    29.1439 |
|   10 |  BAC-B   |    26.0300 |
|   10 |  BAC-E   |    21.3400 |
|   10 |   BAH    |    47.9989 |
|   10 |   BAK    |    28.0271 |
|   10 |   BAM    |    41.9119 |
|   10 |   BANC   |    14.8943 |
|   10 |   BANF   |    53.4705 |
|   10 |   BANR   |    54.5916 |
|   10 |   BAP    |   237.5453 |
|   10 |   BAS    |     4.6529 |
|   10 |  BATRA   |    26.8173 |
|   10 |  BATRK   |    26.7679 |
|   10 |   BAX    |    70.5719 |
|   10 |    BB    |     7.9870 |
|   10 |   BBBY   |    14.4374 |
|   10 |   BBD    |    11.3527 |
|   10 |   BBEU   |    22.5350 |
|   10 |   BBGI   |     4.7835 |
|   10 |   BBL    |    43.9540 |
|   10 |   BBN    |    21.6900 |
|   10 |   BBSI   |    62.5500 |
|   10 |   BBT    |    49.0066 |
|   10 |  BBT-H   |    25.8718 |
|   10 |   BBVA   |     6.0137 |
|   10 |   BBX    |     6.0999 |
|   10 |   BBY    |    58.6755 |
|   10 |    BC    |    49.9589 |
|   10 |   BCBP   |    11.3830 |
|   10 |   BCC    |    26.7018 |
|   10 |   BCE    |    42.8499 |
|   10 |   BCEI   |    23.0709 |
|   10 |   BCI    |    22.6500 |
|   10 |   BCLI   |     3.6750 |
|   10 |   BCML   |    21.9631 |
|   10 |   BCO    |    71.6663 |
|   10 |   BCOR   |    28.6959 |
|   10 |   BCOV   |     7.5400 |
|   10 |   BCPC   |    81.4349 |
|   10 |   BCRH   |     6.4600 |
|   10 |   BCRX   |     8.6281 |
|   10 |   BCS    |     8.4439 |
|   10 |   BCSF   |    19.7069 |
|   10 |   BCX    |     7.9011 |
|   10 |   BDC    |    52.2524 |
|   10 |   BDGE   |    30.7912 |
|   10 |   BDJ    |     8.3350 |
|   10 |   BDN    |    15.2459 |
|   10 |   BDSI   |     4.4550 |
|   10 |   BDX    |   242.6622 |
|   10 |   BDXA   |    60.8100 |
|   10 |    BE    |     9.3387 |
|   10 |   BEAT   |    68.9603 |
|   10 |   BECN   |    36.3672 |
|   10 |   BEDU   |    10.2200 |
|   10 |   BEL    |    24.8800 |
|   10 |  BELFB   |    22.7381 |
|   10 |   BEN    |    29.0100 |
|   10 |   BEP    |    29.1513 |
|   10 |   BERY   |    50.5237 |
|   10 |   BF.A   |    46.5611 |
|   10 |   BF.B   |    46.0288 |
|   10 |   BFAM   |   114.3128 |
|   10 |   BFC    |    47.5089 |
|   10 |   BFIN   |    15.0234 |
|   10 |   BFK    |    12.9000 |
|   10 |   BFR    |    13.3599 |
|   10 |   BFS    |    53.1882 |
|   10 |   BFST   |    23.1437 |
|   10 |    BG    |    54.0694 |
|   10 |   BGCP   |     6.0785 |
|   10 |   BGG    |    12.3152 |
|   10 |   BGH    |    17.1326 |
|   10 |   BGNE   |   122.2981 |
|   10 |   BGS    |    26.6474 |
|   10 |   BGSF   |    24.0100 |
|   10 |   BGX    |    14.8700 |
|   10 |    BH    |   131.5389 |
|   10 |   BHBK   |    23.3700 |
|   10 |   BHC    |    24.0726 |
|   10 |   BHE    |    24.5524 |
|   10 |   BHF    |    36.6084 |
|   10 |   BHGE   |    23.5731 |
|   10 |   BHLB   |    27.7696 |
|   10 |   BHP    |    50.0756 |
|   10 |   BHR    |    10.7691 |
|   10 |   BHVN   |    38.2643 |
|   10 |   BIB    |    50.6443 |
|   10 |   BIBL   |    25.2600 |
|   10 |   BID    |    38.9827 |
|   10 |   BIDU   |   166.3306 |
|   10 |   BIG    |    31.4946 |
|   10 |   BIIB   |   324.8884 |
|   10 |   BILI   |    18.0940 |
|   10 |   BIO    |   240.8811 |
|   10 |   BIOC   |     1.8160 |
|   10 |   BIOS   |     3.5771 |
|   10 |   BITA   |    18.8190 |
|   10 |   BIV    |    81.9353 |
|   10 |    BJ    |    26.4278 |
|   10 |   BJRI   |    52.4661 |
|   10 |    BK    |    52.0797 |
|   10 |   BKCC   |     6.0800 |
|   10 |   BKD    |     7.9984 |
|   10 |   BKE    |    17.2570 |
|   10 |   BKEP   |     2.2304 |
|   10 |  BKEPP   |     5.7746 |
|   10 |   BKF    |    40.7100 |
|   10 |   BKH    |    66.0332 |
|   10 |   BKI    |    48.2438 |
|   10 |   BKLN   |    22.4453 |
|   10 |   BKNG   |  1814.2650 |
|   10 |   BKS    |     5.8293 |
|   10 |   BKU    |    33.9933 |
|   10 |   BKYI   |     1.4350 |
|   10 |    BL    |    44.6382 |
|   10 |   BLBD   |    19.3328 |
|   10 |   BLCM   |     3.1170 |
|   10 |   BLCN   |    21.2000 |
|   10 |   BLD    |    49.4132 |
|   10 |   BLDP   |     3.5857 |
|   10 |   BLDR   |    12.7279 |
|   10 |   BLFS   |    13.1158 |
|   10 |   BLHY   |    23.6500 |
|   10 |   BLIN   |     0.2660 |
|   10 |   BLK    |   403.1165 |
|   10 |   BLKB   |    69.3438 |
|   10 |   BLL    |    51.4990 |
|   10 |   BLMN   |    19.2124 |
|   10 |   BLNK   |     2.1949 |
|   10 |   BLPH   |     0.6771 |
|   10 |   BLRX   |     0.6203 |
|   10 |   BLUE   |   126.4962 |
|   10 |   BLV    |    88.0777 |
|   10 |   BMA    |    57.5704 |
|   10 |   BMCH   |    16.6119 |
|   10 |   BMI    |    51.8617 |
|   10 |   BMO    |    73.6950 |
|   10 |   BMRC   |    43.3867 |
|   10 |   BMRN   |    93.8925 |
|   10 |   BMS    |    48.1994 |
|   10 |   BMTC   |    37.3400 |
|   10 |   BMY    |    48.3972 |
|   10 |   BNCL   |    15.5600 |
|   10 |   BND    |    79.5750 |
|   10 |   BNDX   |    54.6883 |
|   10 |   BNFT   |    53.7166 |
|   10 |   BNS    |    56.3728 |
|   10 |   BNSO   |     2.4000 |
|   10 |   BOE    |    10.1825 |
|   10 |   BOH    |    77.9152 |
|   10 |   BOIL   |    24.7900 |
|   10 |   BOKF   |    84.1112 |
|   10 |  BOKFL   |    24.0067 |
|   10 |   BOLD   |    22.6422 |
|   10 |   BOMN   |    25.0700 |
|   10 |   BOOM   |    34.6226 |
|   10 |   BOOT   |    22.9205 |
|   10 |   BOTZ   |    18.0550 |
|   10 |   BOX    |    19.8672 |
|   10 |   BOXL   |     2.5727 |
|   10 |    BP    |    40.4219 |
|   10 |   BPFH   |    11.6799 |
|   10 |   BPI    |     7.9900 |
|   10 |   BPL    |    30.0055 |
|   10 |   BPMC   |    69.8999 |
|   10 |   BPMP   |    16.0763 |
|   10 |   BPMX   |     0.1027 |
|   10 |   BPOP   |    55.1118 |
|   10 |  BPOPN   |    25.7100 |
|   10 |   BPR    |    17.8362 |
|   10 |  BPRAP   |    23.1043 |
|   10 |   BPT    |    24.0420 |
|   10 |   BPTH   |     1.9886 |
|   10 |   BPY    |    17.7162 |
|   10 |    BR    |    99.4615 |
|   10 |   BRC    |    43.6035 |
|   10 |   BRFS   |     6.4010 |
|   10 |   BRID   |    27.7661 |
|   10 |  BRK.B   |   203.5513 |
|   10 |   BRKL   |    14.8029 |
|   10 |   BRKR   |    34.3678 |
|   10 |   BRKS   |    30.1329 |
|   10 |   BRO    |    26.5598 |
|   10 |   BRS    |     3.6454 |
|   10 |   BRSS   |    28.8907 |
|   10 |   BRT    |    12.6400 |
|   10 |   BRX    |    17.0703 |
|   10 |   BRY    |    11.5716 |
|   10 |   BRZU   |    36.5223 |
|   10 |   BSAC   |    31.7827 |
|   10 |   BSBR   |    12.4577 |
|   10 |   BSCK   |    21.0850 |
|   10 |   BSCL   |    20.8300 |
|   10 |   BSCN   |    20.3750 |
|   10 |   BSCO   |    20.2460 |
|   10 |   BSCP   |    19.9950 |
|   10 |   BSET   |    19.1965 |
|   10 |   BSIG   |    12.3718 |
|   10 |   BSMX   |     7.3834 |
|   10 |   BSRR   |    26.9676 |
|   10 |   BST    |    29.9500 |
|   10 |   BSTC   |    65.1200 |
|   10 |   BSTI   |     4.7150 |
|   10 |   BSV    |    78.7850 |
|   10 |   BSVN   |    15.1500 |
|   10 |   BSX    |    37.1002 |
|   10 |    BT    |    15.2918 |
|   10 |   BTAI   |     5.6900 |
|   10 |   BTE    |     1.6150 |
|   10 |   BTG    |     3.0309 |
|   10 |   BTI    |    34.3752 |
|   10 |   BTO    |    33.9200 |
|   10 |   BTU    |    35.5382 |
|   10 |   BTX    |     1.4959 |
|   10 |   BUD    |    74.5977 |
|   10 |   BURL   |   168.6111 |
|   10 |   BUSE   |    26.0600 |
|   10 |    BV    |    14.3100 |
|   10 |   BVN    |    15.4832 |
|   10 |   BVSN   |     1.6059 |
|   10 |    BW    |     0.5008 |
|   10 |   BWA    |    40.0835 |
|   10 |   BWB    |    11.1093 |
|   10 |   BWFG   |    28.9045 |
|   10 |   BWX    |    27.8250 |
|   10 |   BWXT   |    45.5288 |
|   10 |    BX    |    32.9472 |
|   10 |   BXC    |    27.4640 |
|   10 |   BXG    |    12.7749 |
|   10 |   BXMT   |    34.0624 |
|   10 |   BXMX   |    12.8250 |
|   10 |   BXP    |   129.3824 |
|   10 |   BXS    |    29.0145 |
|   10 |    BY    |    18.6558 |
|   10 |   BYD    |    26.2885 |
|   10 |   BYSI   |    18.1550 |
|   10 |   BZH    |    11.5989 |
|   10 |   BZQ    |    26.7456 |
|   10 |   BZUN   |    34.4300 |
|   10 |    C     |    63.0898 |
|   10 |   C-J    |    26.6500 |
|   10 |   C-S    |    26.1700 |
|   10 |   CAAP   |     6.9937 |
|   10 |   CABO   |   870.4823 |
|   10 |   CAC    |    40.2064 |
|   10 |   CACC   |   405.1042 |
|   10 |   CACI   |   156.6317 |
|   10 |   CADC   |     4.3122 |
|   10 |   CADE   |    18.9050 |
|   10 |   CAG    |    21.1985 |
|   10 |   CAH    |    49.0223 |
|   10 |   CAI    |    24.4139 |
|   10 |  CAI-A   |    24.8900 |
|   10 |   CAKE   |    45.2656 |
|   10 |   CAL    |    29.5057 |
|   10 |   CALA   |     4.2500 |
|   10 |   CALM   |    42.5553 |
|   10 |   CALX   |    10.6233 |
|   10 |   CAMP   |    14.0888 |
|   10 |   CAMT   |     6.9545 |
|   10 |   CANF   |     1.2443 |
|   10 |   CAPL   |    17.4746 |
|   10 |   CAR    |    26.0746 |
|   10 |   CARA   |    14.8172 |
|   10 |   CARB   |    27.9393 |
