| hour |  stock   |       VWAP |
|   12 |   AHH    |    14.9500 |
|   12 |   AHL    |    41.8034 |
|   12 |   AHT    |     4.9011 |
|   12 |  AHT-F   |    21.1533 |
|   12 |   AIG    |    42.5719 |
|   12 |   AIG+   |     7.0300 |
|   12 |   AIHS   |     4.0100 |
|   12 |   AIMC   |    29.5522 |
|   12 |   AIMT   |    22.4266 |
|   12 |   AIN    |    68.4085 |
|   12 |   AINC   |    62.1601 |
|   12 |   AINV   |    14.9011 |
|   12 |   AIPT   |     1.0550 |
|   12 |   AIQ    |    14.1900 |
|   12 |   AIR    |    37.1032 |
|   12 |   AIRG   |    10.9000 |
|   12 |   AIT    |    58.2143 |
|   12 |   AIV    |    49.5990 |
|   12 |   AIZ    |    95.4456 |
|   12 |   AJG    |    72.4818 |
|   12 |   AJRD   |    38.8105 |
|   12 |   AKAM   |    63.9873 |
|   12 |   AKAO   |     1.6925 |
|   12 |   AKBA   |     5.6281 |
|   12 |   AKCA   |    28.0479 |
|   12 |   AKER   |     1.0863 |
|   12 |   AKP    |    13.7500 |
|   12 |   AKR    |    28.4684 |
|   12 |   AKRX   |     4.0804 |
|   12 |   AKS    |     2.8839 |
|   12 |   AKTS   |     7.3192 |
|   12 |   AKTX   |     1.9750 |
|   12 |    AL    |    37.7038 |
|   12 |   ALB    |    79.4312 |
|   12 |   ALBO   |    23.4800 |
|   12 |   ALDR   |    12.9787 |
|   12 |   ALDX   |     8.3700 |
|   12 |   ALE    |    75.2636 |
|   12 |   ALEX   |    22.6400 |
|   12 |   ALG    |    86.3000 |
|   12 |   ALGN   |   225.9750 |
|   12 |   ALGT   |   126.8492 |
|   12 |   ALK    |    65.0442 |
|   12 |   ALKS   |    32.2789 |
|   12 |   ALL    |    87.1716 |
|   12 |   ALLE   |    85.2446 |
|   12 |   ALLK   |    39.5391 |
|   12 |   ALLO   |    29.7218 |
|   12 |   ALLT   |     6.7500 |
|   12 |   ALLY   |    26.5877 |
|   12 |  ALLY-A  |    26.1800 |
|   12 |   ALNY   |    79.3333 |
|   12 |   ALQA   |     2.4867 |
|   12 |   ALRM   |    61.9467 |
|   12 |   ALSN   |    48.7997 |
|   12 |   ALT    |     3.0390 |
|   12 |   ALTM   |     8.1339 |
|   12 |   ALTR   |    31.2864 |
|   12 |   ALV    |    78.0125 |
|   12 |   ALXN   |   119.3879 |
|   12 |    AM    |    26.3923 |
|   12 |   AMAG   |    15.2466 |
|   12 |   AMAL   |    19.0300 |
|   12 |   AMAT   |    38.8835 |
|   12 |   AMBA   |    37.7689 |
|   12 |   AMBC   |    18.6200 |
|   12 |   AMBR   |     8.3200 |
|   12 |   AMC    |    14.0625 |
|   12 |   AMCN   |     0.5236 |
|   12 |   AMCX   |    61.8537 |
|   12 |   AMD    |    22.2185 |
|   12 |   AME    |    71.9471 |
|   12 |   AMED   |   129.6092 |
|   12 |   AMG    |   104.4785 |
|   12 |   AMGN   |   182.6512 |
|   12 |   AMGP   |    13.9137 |
|   12 |   AMH    |    22.1578 |
|   12 |  AMH-H   |    23.6300 |
|   12 |   AMJ    |    25.2460 |
|   12 |   AMKR   |     7.8528 |
|   12 |   AMLP   |     9.9420 |
|   12 |   AMN    |    64.4796 |
|   12 |   AMP    |   119.5370 |
|   12 |   AMPH   |    22.1872 |
|   12 |   AMR    |     1.0074 |
|   12 |   AMRB   |    13.7659 |
|   12 |   AMRH   |     0.2215 |
|   12 |   AMRK   |    13.1265 |
|   12 |   AMRN   |    16.9275 |
|   12 |   AMRS   |     3.0914 |
|   12 |   AMRX   |    12.0680 |
|   12 |   AMS    |     2.5100 |
|   12 |   AMSC   |    12.9310 |
|   12 |   AMSF   |    59.2638 |
|   12 |  AMSWA   |    11.1400 |
|   12 |   AMT    |   170.4513 |
|   12 |   AMTB   |    13.9625 |
|   12 |   AMTD   |    55.6052 |
|   12 |   AMWD   |    66.8732 |
|   12 |   AMX    |    15.5457 |
|   12 |   AMZA   |     5.9300 |
|   12 |   AMZN   |  1651.9462 |
|   12 |    AN    |    37.3966 |
|   12 |   ANAB   |    65.1172 |
|   12 |   ANAT   |   137.6274 |
|   12 |   ANDE   |    34.5900 |
|   12 |   ANDX   |    35.8034 |
|   12 |   ANET   |   207.5898 |
|   12 |   ANF    |    21.2339 |
|   12 |   ANFI   |     0.9006 |
|   12 |   ANGI   |    16.2109 |
|   12 |   ANGO   |    20.6999 |
|   12 |   ANH    |     4.4950 |
|   12 |   ANIK   |    37.6130 |
|   12 |   ANIP   |    53.8181 |
|   12 |   ANSS   |   160.7568 |
|   12 |   ANTM   |   301.0824 |
|   12 |   AOBC   |    12.0344 |
|   12 |   AOD    |     8.1175 |
|   12 |   AON    |   153.5112 |
|   12 |   AOR    |    42.9488 |
|   12 |   AOS    |    47.1166 |
|   12 |   AOSL   |    11.5650 |
|   12 |    AP    |     3.3233 |
|   12 |   APA    |    33.0833 |
|   12 |   APAM   |    22.6444 |
|   12 |   APC    |    47.1149 |
|   12 |   APD    |   163.8074 |
|   12 |   APEI   |    29.2053 |
|   12 |   APH    |    87.0819 |
|   12 |   APHA   |     7.6800 |
|   12 |   APHB   |     0.2526 |
|   12 |   APLE   |    16.1700 |
|   12 |   APLS   |    13.1419 |
|   12 |   APM    |    12.7127 |
|   12 |   APO    |    27.4500 |
|   12 |  APO-B   |    24.3300 |
|   12 |   APPF   |    60.5209 |
|   12 |   APPN   |    31.6404 |
|   12 |   APPS   |     2.2167 |
|   12 |   APRN   |     1.4832 |
|   12 |   APTS   |    16.0626 |
|   12 |   APTV   |    73.0546 |
|   12 |   APTX   |     5.3251 |
|   12 |   APU    |    30.2135 |
|   12 |   APVO   |     1.4000 |
|   12 |   APY    |    34.2245 |
|   12 |   APYX   |     8.6600 |
|   12 |   AQMS   |     2.2200 |
|   12 |   AQST   |     7.2575 |
|   12 |   AQUA   |    10.6419 |
|   12 |   AQXP   |     2.2800 |
|   12 |    AR    |    10.3206 |
|   12 |   ARA    |    12.1178 |
|   12 |   ARAV   |     3.7700 |
|   12 |   ARAY   |     4.3683 |
|   12 |   ARC    |     2.2833 |
|   12 |   ARCB   |    40.5078 |
|   12 |   ARCC   |    16.2399 |
|   12 |   ARCE   |    25.4903 |
|   12 |   ARCH   |    86.2500 |
|   12 |   ARCI   |     0.4401 |
|   12 |   ARCO   |     8.8083 |
|   12 |   ARD    |    11.8900 |
|   12 |   ARDX   |     2.0900 |
|   12 |   ARE    |   129.1596 |
|   12 |  ARES-A  |    26.5000 |
|   12 |   AREX   |     0.9579 |
|   12 |   ARGD   |    25.2650 |
|   12 |   ARGO   |    65.4633 |
|   12 |   ARGT   |    27.4100 |
|   12 |   ARGX   |   102.2835 |
|   12 |   ARI    |    18.0140 |
|   12 |   ARKK   |    41.6800 |
|   12 |   ARKW   |    47.8743 |
|   12 |   ARLO   |     6.9172 |
|   12 |   ARLP   |    19.5520 |
|   12 |   ARMK   |    32.4436 |
|   12 |   ARNA   |    44.1015 |
|   12 |   ARNC   |    18.5928 |
|   12 |   AROC   |     9.5519 |
|   12 |   AROW   |    30.7756 |
|   12 |   ARPO   |     3.9750 |
|   12 |   ARQL   |     3.4400 |
|   12 |   ARR    |    21.1750 |
|   12 |   ARRS   |    31.2850 |
|   12 |   ARRY   |    18.0968 |
|   12 |  ARTNA   |    34.3500 |
|   12 |   ARW    |    75.0388 |
|   12 |   ARWR   |    13.3519 |
|   12 |   ASA    |    10.0200 |
|   12 |   ASB    |    22.0686 |
|   12 |  ASCMA   |     0.5230 |
|   12 |   ASG    |     4.8783 |
|   12 |   ASGN   |    61.5119 |
|   12 |   ASH    |    76.5996 |
|   12 |   ASHR   |    23.7209 |
|   12 |   ASIX   |    31.1020 |
|   12 |   ASLN   |     3.5260 |
|   12 |   ASMB   |    21.5920 |
|   12 |   ASML   |   174.4767 |
|   12 |   ASNA   |     2.4529 |
|   12 |   ASND   |    69.8296 |
|   12 |   ASNS   |     2.7380 |
|   12 |   ASPS   |    22.9639 |
|   12 |   ASR    |   179.2636 |
|   12 |   ASRT   |     4.2809 |
|   12 |   ASTC   |     5.0500 |
|   12 |   ASTE   |    36.1487 |
|   12 |   ASUR   |     5.4131 |
|   12 |   ASV    |     3.0599 |
|   12 |   ASX    |     3.8741 |
|   12 |   ASYS   |     4.9018 |
|   12 |    AT    |     2.4750 |
|   12 |   ATAX   |     6.4850 |
|   12 |   ATEC   |     1.5519 |
|   12 |   ATEN   |     6.6455 |
|   12 |   ATGE   |    48.8557 |
|   12 |   ATH    |    42.5178 |
|   12 |   ATHM   |    70.6017 |
|   12 |   ATHN   |   134.5543 |
|   12 |   ATHX   |     1.5761 |
|   12 |   ATI    |    26.7052 |
|   12 |   ATNI   |    72.9100 |
|   12 |   ATNM   |     0.5675 |
|   12 |   ATNX   |    11.3000 |
|   12 |   ATO    |    95.2223 |
|   12 |   ATR    |    98.1829 |
|   12 |   ATRA   |    35.3106 |
|   12 |   ATRC   |    29.8388 |
|   12 |   ATRI   |   773.5736 |
|   12 |   ATRO   |    30.7825 |
|   12 |   ATRS   |     2.9775 |
|   12 |   ATSG   |    23.4963 |
|   12 |   ATTO   |     3.9150 |
|   12 |   ATTU   |    24.4790 |
|   12 |   ATU    |    22.5536 |
|   12 |   ATUS   |    18.6780 |
|   12 |   ATVI   |    45.6694 |
|   12 |    AU    |    13.6888 |
|   12 |   AUO    |     3.9450 |
|   12 |   AUPH   |     6.3605 |
|   12 |   AUTL   |    27.6142 |
|   12 |   AUTO   |     3.0800 |
|   12 |   AUY    |     2.6849 |
|   12 |   AVA    |    41.4450 |
|   12 |   AVAL   |     6.8000 |
|   12 |   AVAV   |    75.7284 |
|   12 |   AVB    |   191.3945 |
|   12 |   AVCO   |     5.4406 |
|   12 |   AVEO   |     1.7650 |
|   12 |   AVGO   |   270.3407 |
|   12 |   AVGR   |     0.3257 |
|   12 |   AVID   |     4.6225 |
|   12 |   AVLR   |    39.5293 |
|   12 |   AVNS   |    44.9329 |
|   12 |   AVNW   |    13.6700 |
|   12 |   AVP    |     1.9247 |
|   12 |   AVRO   |    12.8799 |
|   12 |   AVT    |    40.6857 |
|   12 |   AVX    |    17.5000 |
|   12 |   AVY    |   102.7994 |
|   12 |   AVYA   |    16.6500 |
|   12 |   AWF    |    11.3025 |
|   12 |   AWI    |    66.2653 |
|   12 |   AWK    |    93.7851 |
|   12 |   AWP    |     5.7050 |
|   12 |   AWR    |    65.4500 |
|   12 |   AWSM   |     2.7041 |
|   12 |    AX    |    30.6875 |
|   12 |   AXDX   |    18.4010 |
|   12 |   AXE    |    59.4691 |
|   12 |   AXGN   |    16.0794 |
|   12 |   AXJL   |    65.2100 |
|   12 |   AXL    |    14.4376 |
|   12 |   AXNX   |    14.3976 |
|   12 |   AXO    |    25.1300 |
|   12 |   AXON   |     1.0150 |
|   12 |   AXP    |   101.5033 |
|   12 |   AXS    |    55.4385 |
|   12 |  AXS-E   |    23.2900 |
|   12 |   AXSM   |     8.1296 |
|   12 |   AXTA   |    25.8212 |
|   12 |   AXTI   |     3.9700 |
|   12 |   AXU    |     1.0100 |
|   12 |    AY    |    18.2093 |
|   12 |   AYI    |   119.0703 |
|   12 |   AYR    |    20.6104 |
|   12 |   AYTU   |     1.1717 |
|   12 |   AYX    |    69.7955 |
|   12 |   AZN    |    35.9475 |
|   12 |   AZO    |   845.6324 |
|   12 |   AZPN   |    95.3659 |
|   12 |   AZUL   |    28.4833 |
|   12 |    B     |    57.9636 |
|   12 |    BA    |   390.4905 |
|   12 |   BABA   |   163.5486 |
|   12 |   BABY   |    33.4830 |
|   12 |   BAC    |    29.3007 |
|   12 |   BAH    |    48.3587 |
|   12 |   BAK    |    27.9968 |
|   12 |   BAM    |    41.9203 |
|   12 |   BANC   |    14.9700 |
|   12 |   BAND   |    44.1800 |
|   12 |   BANF   |    53.5960 |
|   12 |   BANR   |    54.9341 |
|   12 |   BANX   |    20.5500 |
|   12 |   BAP    |   236.9728 |
|   12 |   BAS    |     4.7910 |
|   12 |  BATRA   |    26.8749 |
|   12 |  BATRK   |    26.7898 |
|   12 |   BAX    |    71.2459 |
|   12 |    BB    |     8.0560 |
|   12 |   BBBY   |    14.6045 |
|   12 |   BBD    |    11.2928 |
|   12 |   BBDC   |     9.8700 |
|   12 |   BBEU   |    22.5950 |
|   12 |   BBGI   |     4.6814 |
|   12 |   BBJP   |    22.3550 |
|   12 |   BBL    |    43.8642 |
|   12 |   BBN    |    21.5870 |
|   12 |   BBSI   |    63.0455 |
|   12 |   BBT    |    49.2344 |
|   12 |  BBT-E   |    25.0763 |
|   12 |   BBVA   |     6.0250 |
|   12 |   BBX    |     6.1625 |
|   12 |   BBY    |    58.7842 |
|   12 |    BC    |    50.4629 |
|   12 |   BCBP   |    11.5399 |
|   12 |   BCC    |    26.7100 |
|   12 |   BCE    |    42.9936 |
|   12 |   BCEI   |    23.1771 |
|   12 |   BCH    |    31.0896 |
|   12 |   BCLI   |     3.6987 |
|   12 |   BCO    |    72.6737 |
|   12 |   BCOM   |     4.5200 |
|   12 |   BCOR   |    28.8728 |
|   12 |   BCOV   |     7.5955 |
|   12 |   BCPC   |    81.9702 |
|   12 |   BCRX   |     8.6938 |
|   12 |   BCS    |     8.4550 |
|   12 |   BCSF   |    19.7471 |
|   12 |   BCX    |     7.9400 |
|   12 |   BDC    |    52.7359 |
|   12 |  BDC-B   |    72.1900 |
|   12 |   BDCL   |    13.5000 |
|   12 |   BDGE   |    30.7568 |
|   12 |   BDJ    |     8.3450 |
|   12 |   BDSI   |     4.4639 |
|   12 |   BDX    |   243.9234 |
|   12 |    BE    |     9.3846 |
|   12 |   BEAT   |    69.4517 |
|   12 |   BECN   |    36.4253 |
|   12 |   BEDU   |    10.0600 |
|   12 |   BEL    |    24.9005 |
|   12 |  BELFB   |    22.7059 |
|   12 |   BEN    |    29.1414 |
|   12 |   BERY   |    50.6112 |
|   12 |   BF.A   |    46.6767 |
|   12 |   BF.B   |    46.1095 |
|   12 |   BFAM   |   113.9011 |
|   12 |   BFC    |    49.6700 |
|   12 |   BFIN   |    15.2499 |
|   12 |   BFR    |    13.4363 |
|   12 |  BFS-D   |    22.4200 |
|   12 |    BG    |    54.3918 |
|   12 |   BGCP   |     6.1088 |
|   12 |   BGG    |    12.5810 |
|   12 |   BGNE   |   122.8830 |
|   12 |   BGR    |    11.6400 |
|   12 |   BGS    |    26.3734 |
|   12 |   BGSF   |    24.3500 |
|   12 |   BGY    |     5.3575 |
|   12 |   BHB    |    23.6740 |
|   12 |   BHBK   |    23.5034 |
|   12 |   BHC    |    23.8936 |
|   12 |   BHF    |    36.8427 |
|   12 |  BHFAL   |    24.6900 |
|   12 |   BHGE   |    23.7595 |
|   12 |   BHLB   |    27.9939 |
|   12 |   BHP    |    50.0390 |
|   12 |   BHR    |    10.9439 |
|   12 |   BHVN   |    38.9254 |
|   12 |   BIBL   |    25.3400 |
|   12 |   BICK   |    27.2150 |
|   12 |   BID    |    38.8483 |
|   12 |   BIDU   |   167.4531 |
|   12 |   BIG    |    30.9699 |
|   12 |   BIIB   |   325.5121 |
|   12 |   BILI   |    18.0179 |
|   12 |   BIO    |   243.1006 |
|   12 |   BIOC   |     1.7681 |
|   12 |   BIOL   |     1.6900 |
|   12 |   BIOS   |     3.5850 |
|   12 |   BIP    |    38.3474 |
|   12 |   BIQI   |     2.8500 |
|   12 |   BITA   |    18.9174 |
|   12 |   BIV    |    81.9283 |
|   12 |    BJ    |    26.4831 |
|   12 |   BJRI   |    51.9826 |
|   12 |    BK    |    52.3267 |
|   12 |   BKCC   |     6.1023 |
|   12 |   BKD    |     8.1346 |
|   12 |   BKE    |    17.2634 |
|   12 |   BKEP   |     2.2300 |
|   12 |   BKH    |    66.4571 |
|   12 |   BKI    |    48.5657 |
|   12 |   BKJ    |    13.6700 |
|   12 |   BKLN   |    22.4475 |
|   12 |   BKNG   |  1818.3727 |
|   12 |   BKS    |     5.8627 |
|   12 |   BKSC   |    18.9800 |
|   12 |   BKU    |    34.2020 |
|   12 |   BKYI   |     1.3800 |
|   12 |    BL    |    44.6682 |
|   12 |   BLD    |    48.5644 |
|   12 |   BLDP   |     3.4350 |
|   12 |   BLDR   |    12.7524 |
|   12 |   BLFS   |    13.0494 |
|   12 |   BLHY   |    23.6500 |
|   12 |   BLIN   |     0.2600 |
|   12 |   BLK    |   407.3589 |
|   12 |   BLKB   |    69.8302 |
|   12 |   BLL    |    51.7708 |
|   12 |   BLMN   |    19.0627 |
|   12 |   BLMT   |    33.1000 |
|   12 |   BLNK   |     2.2396 |
|   12 |   BLPH   |     0.6812 |
|   12 |   BLRX   |     0.6208 |
|   12 |   BLUE   |   128.1427 |
|   12 |   BMA    |    56.1639 |
|   12 |   BMI    |    51.8619 |
|   12 |  BML-J   |    21.3600 |
|   12 |   BMRC   |    43.3759 |
|   12 |   BMRN   |    94.9134 |
|   12 |   BMS    |    48.1675 |
|   12 |   BMY    |    48.7591 |
|   12 |   BNCL   |    15.5306 |
|   12 |   BND    |    79.5444 |
|   12 |   BNDX   |    54.6800 |
|   12 |   BNED   |     5.7108 |
|   12 |   BNFT   |    54.7185 |
|   12 |   BNS    |    56.4812 |
|   12 |   BOCH   |    11.0964 |
|   12 |   BOE    |    10.2250 |
|   12 |   BOH    |    77.9608 |
|   12 |   BOKF   |    85.0024 |
|   12 |  BOKFL   |    24.0400 |
|   12 |   BOLD   |    23.2779 |
|   12 |   BOND   |   103.4695 |
|   12 |   BOOM   |    34.8900 |
|   12 |   BOOT   |    23.3021 |
|   12 |   BOSC   |     2.4456 |
|   12 |   BOX    |    20.0452 |
|   12 |   BOXL   |     2.5254 |
|   12 |    BP    |    40.4050 |
|   12 |   BPFH   |    11.7207 |
|   12 |   BPL    |    30.3240 |
|   12 |   BPMC   |    69.9221 |
|   12 |   BPMP   |    16.2500 |
|   12 |   BPMX   |     0.1024 |
|   12 |   BPOP   |    55.4933 |
|   12 |   BPR    |    17.8842 |
|   12 |   BPT    |    24.0000 |
|   12 |   BPTH   |     2.0433 |
|   12 |   BPY    |    17.7638 |
|   12 |    BR    |   100.0586 |
|   12 |   BRC    |    43.8275 |
|   12 |   BREW   |    16.4300 |
|   12 |   BRFS   |     6.3107 |
|   12 |  BRK.B   |   204.8510 |
|   12 |   BRKL   |    14.8885 |
|   12 |   BRKR   |    34.7986 |
|   12 |   BRKS   |    30.3189 |
|   12 |   BRO    |    26.7121 |
|   12 |   BRS    |     3.6524 |
|   12 |   BRSS   |    29.2776 |
|   12 |   BRX    |    17.0787 |
|   12 |   BRY    |    11.5466 |
|   12 |   BRZU   |    36.3372 |
|   12 |   BSAC   |    31.8301 |
|   12 |   BSBR   |    12.5325 |
|   12 |   BSCK   |    21.1050 |
|   12 |   BSCL   |    20.8250 |
|   12 |   BSCO   |    20.2450 |
|   12 |   BSCR   |    19.1500 |
|   12 |   BSCS   |    20.1050 |
|   12 |   BSET   |    19.0787 |
|   12 |   BSIG   |    12.3950 |
|   12 |   BSJK   |    23.8350 |
|   12 |   BSM    |    16.7800 |
|   12 |   BSMX   |     7.3890 |
|   12 |   BSQR   |     2.1500 |
|   12 |   BSRR   |    26.8057 |
|   12 |   BST    |    30.1550 |
|   12 |   BSTC   |    64.7694 |
|   12 |   BSTI   |     4.6808 |
|   12 |   BSV    |    78.7750 |
|   12 |   BSVN   |    15.1500 |
|   12 |   BSX    |    37.2301 |
|   12 |    BT    |    15.3375 |
|   12 |   BTAI   |     5.6150 |
|   12 |   BTAL   |    21.3500 |
|   12 |   BTE    |     1.6750 |
|   12 |   BTG    |     3.0338 |
|   12 |   BTI    |    34.3725 |
|   12 |   BTO    |    34.0400 |
|   12 |   BTU    |    35.8711 |
|   12 |   BTX    |     1.3513 |
|   12 |   BUD    |    74.6083 |
|   12 |   BURL   |   169.7272 |
|   12 |   BUSE   |    25.6442 |
|   12 |    BV    |    14.4376 |
|   12 |   BVN    |    15.5489 |
|   12 |    BW    |     0.5000 |
|   12 |   BWA    |    40.3481 |
|   12 |   BWB    |    11.2350 |
|   12 |   BWFG   |    28.8424 |
|   12 |   BWX    |    27.8250 |
|   12 |   BWXT   |    45.8354 |
|   12 |   BWZ    |    30.9700 |
|   12 |    BX    |    32.5134 |
|   12 |   BXC    |    27.4464 |
|   12 |   BXG    |    12.8795 |
|   12 |   BXMT   |    34.1386 |
|   12 |   BXP    |   129.9695 |
|   12 |   BXS    |    29.1248 |
|   12 |    BY    |    18.5525 |
|   12 |   BYD    |    26.6401 |
|   12 |   BZH    |    11.5331 |
|   12 |   BZUN   |    34.0935 |
|   12 |    C     |    63.5564 |
|   12 |   C-J    |    26.7450 |
|   12 |   C-S    |    26.2695 |
|   12 |   CAAP   |     6.9400 |
|   12 |   CABO   |   864.9873 |
|   12 |   CAC    |    40.0841 |
|   12 |   CACC   |   411.2716 |
|   12 |   CACI   |   159.4230 |
|   12 |   CADC   |     4.7027 |
|   12 |   CADE   |    19.0806 |
|   12 |   CAF    |    19.5550 |
|   12 |   CAG    |    21.5210 |
|   12 |   CAH    |    48.9923 |
|   12 |   CAI    |    24.7316 |
|   12 |  CAI-A   |    24.8625 |
|   12 |   CAJ    |    28.8400 |
|   12 |   CAKE   |    45.0504 |
|   12 |   CAL    |    29.5674 |
|   12 |   CALA   |     4.3343 |
|   12 |   CALM   |    42.7361 |
|   12 |   CALX   |    10.7200 |
|   12 |   CAMP   |    14.1400 |
|   12 |   CANE   |     7.4200 |
|   12 |   CANF   |     1.2130 |
|   12 |   CAPL   |    17.5800 |
|   12 |   CAPR   |     0.4700 |
|   12 |   CAR    |    26.4053 |
|   12 |   CARA   |    14.9522 |
|   12 |   CARB   |    28.0925 |
|   12 |   CARG   |    40.7043 |
|   12 |   CARO   |    34.8240 |
|   12 |   CARS   |    27.4554 |
|   12 |   CASA   |    11.7151 |
|   12 |   CASH   |    24.1221 |
|   12 |   CASI   |     3.4333 |
|   12 |   CASS   |    51.2470 |
|   12 |   CASY   |   128.9274 |
|   12 |   CAT    |   128.6594 |
|   12 |   CATB   |     5.9952 |
|   12 |   CATM   |    28.0731 |
|   12 |   CATO   |    14.8414 |
|   12 |   CATS   |    12.0767 |
|   12 |   CATY   |    37.3902 |
|   12 |    CB    |   132.1127 |
|   12 |   CBAN   |    15.3300 |
|   12 |   CBAY   |     8.8254 |
|   12 |   CBB    |     8.2489 |
|   12 |   CBD    |    26.0225 |
|   12 |   CBLK   |    15.4792 |
|   12 |   CBM    |    44.5405 |
|   12 |   CBMG   |    17.3297 |
|   12 |   CBOE   |    94.0144 |
|   12 |   CBPO   |    78.2713 |
|   12 |   CBPX   |    25.7000 |
|   12 |   CBRE   |    44.6500 |
|   12 |   CBRL   |   165.9236 |
|   12 |   CBS    |    49.2543 |
|   12 |   CBSH   |    60.9250 |
|   12 |   CBT    |    47.5156 |
|   12 |   CBU    |    60.4700 |
|   12 |   CBZ    |    19.6000 |
|   12 |    CC    |    35.7462 |
|   12 |   CCBG   |    23.6944 |
|   12 |   CCC    |    10.4100 |
